source,line_code,station_name,station,entry,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,win_count,win_min_dist,win_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,samlor_count,samlor_min_dist,samlor_mean_dist,van_count,van_min_dist,van_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1
CUTI,E02,เพลินจิต,BTS เพลินจิต,21327.0,7,18.29949617,202.6990043,9,20.0,222.1409636,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,15.0,15.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,40.0,156.6641043,0,0.0,0.0,28,6.61,4.0,10.0,2.63,11688.0,6073.0,6073.0,5615.0,5812.1,5495.6,0.0,0.0,4140.0,35.4,7548.0,64.6,4895.0,41.9,6793.0,58.1,0.0,0.0,367.0,3.1,4760.0,40.7,6561.0,56.1
CUTI,E07,เอกมัย,BTS เอกมัย,15397.0,7,115.0,231.6464277,6,10.0,175.1131011,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,103.0,124.0,1,68.0,68.0,0,0.0,0.0,4,7.0,132.6386288,2,7.0,18.5,0,0.0,0.0,15,5.0,4.0,8.0,2.73,3162.0,2653.0,2653.0,509.0,3206.8,3206.8,0.0,0.0,400.0,12.7,2762.0,87.3,0.0,0.0,3162.0,100.0,0.0,0.0,0.0,0.0,2296.0,72.6,866.0,27.4
CUTI,E14,แบริ่ง,BTS แบริ่ง,15054.0,7,16.43934038,235.4830479,12,10.0,262.563521,1,240.0,240.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,3.0,33.57872597,0,0.0,0.0,0,0.0,0.0,29,5.44,4.0,11.0,1.91,4537.0,3460.0,3460.0,1077.0,7133.2,3491.5,0.0,0.0,0.0,0.0,4537.0,100.0,4537.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0,100.0
CUTI,E21,แพรกษา,BTS แพรกษา,6068.0,7,10.0,231.0950826,10,19.0,174.5681745,4,17.0,50.00406558,0,0.0,0.0,3,33.0,43.89955788,0,0.0,0.0,0,0,0,0,0.0,0.0,2,42.0,44.0,0,0.0,0.0,0,0.0,0.0,5,10.0,169.8051702,0,0.0,0.0,0,0.0,0.0,49,5.63,4.0,12.0,1.77,2800.0,2800.0,2800.0,0.0,8483.3,2804.2,0.0,0.0,0.0,0.0,2800.0,100.0,800.0,28.6,2000.0,71.4,0.0,0.0,0.0,0.0,800.0,28.6,2000.0,71.4
CUTI,E18,โรงเรียนนายเรือ,BTS โรงเรียนนายเรือ,2266.0,4,159.7349991,240.949805,3,25.0,64.96535367,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,23.0,23.0,0,0.0,0.0,0,0.0,0.0,3,23.0,28.29818374,0,0.0,0.0,0,0.0,0.0,29,4.26,2.5,12.0,2.2,2000.0,2000.0,2000.0,0.0,2175.6,1952.8,0.0,0.0,1000.0,50.0,1000.0,50.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0
CUTI,G3,คลองสาน,BTS คลองสาน,444.1818182,14,17.0,250.297451,5,32.0,249.4108186,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,228.0,228.0,0,0,0,0,0.0,0.0,1,13.78512424,13.78512424,0,0.0,0.0,0,0.0,0.0,1,444.2836576,444.2836576,3,48.50518168,164.5335413,0,0.0,0.0,30,7.27,4.0,9.0,3.31,6026.0,4285.0,4285.0,1741.0,4153.0,3996.2,0.0,0.0,636.0,10.6,5390.0,89.4,2919.0,48.4,3107.0,51.6,0.0,0.0,0.0,0.0,3259.0,54.1,2767.0,45.9
CUTI,S03,ช่องนนทรี,BTS ช่องนนทรี,21479.0,11,25.99069447,312.2979273,12,22.0,279.0362788,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,411.9910601,411.9910601,0,0,0,0,0.0,0.0,3,6.0,33.33333333,0,0.0,0.0,0,0.0,0.0,4,4.0,101.195426,6,27.23592241,258.5558664,0,0.0,0.0,42,8.37,4.0,12.0,3.48,7645.0,6328.0,6328.0,1317.0,7108.6,6656.6,0.0,0.0,1879.0,24.6,5766.0,75.4,2149.0,28.1,5113.0,66.9,383.0,5.0,0.0,0.0,1968.0,25.7,5677.0,74.3
CUTI,S10,ตลาดพลู,BTS ตลาดพลู,7403.0,5,155.0,271.5325623,11,28.95876102,221.0717079,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,10.0,10.0,0,0.0,0.0,1,44.52493492,44.52493492,4,20.0,71.09898452,0,0.0,0.0,0,0.0,0.0,31,5.24,3.0,12.0,2.73,4265.0,3218.0,3218.0,1047.0,4815.5,3508.1,0.0,0.0,371.0,8.7,3894.0,91.3,1885.0,44.2,1630.0,38.2,750.0,17.6,0.0,0.0,141.0,3.3,4124.0,96.7
CUTI,S01,ราชดำริ,BTS ราชดำริ,3531.0,7,10.80468543,234.9326613,6,52.0,303.5781123,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,458.0,458.0,0,0,0,0,0.0,0.0,1,87.0,87.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,60.0,330.7065524,0,0.0,0.0,22,8.8,6.0,13.0,3.53,4818.0,3870.0,3870.0,948.0,4275.7,3989.9,0.0,0.0,140.0,2.9,4678.0,97.1,1561.0,32.4,1512.0,31.4,1745.0,36.2,0.0,0.0,131.0,2.7,4687.0,97.3
CUTI,S08,วงเวียนใหญ่,BTS วงเวียนใหญ่,8824.0,11,40.0,230.4976955,14,30.0,207.5035359,0,0.0,0.0,0,0.0,0.0,3,5.0,35.78991914,1,465.6310694,465.6310694,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,7.0,56.9462754,0,0.0,0.0,0,0.0,0.0,34,6.67,2.5,12.0,2.94,3144.0,2581.0,2581.0,563.0,4068.3,2773.2,0.0,0.0,134.0,4.3,1125.0,35.8,338.0,10.8,201.0,6.4,720.0,22.9,0.0,0.0,1006.0,32.0,253.0,8.0
CUTI,S11,วุฒากาศ,BTS วุฒากาศ,8848.0,6,171.0,357.8062424,5,10.0,111.477706,0,0.0,0.0,0,0.0,0.0,1,57.0,57.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,10.0,32.0,0,0.0,0.0,0,0.0,0.0,38,4.95,3.0,15.0,2.84,3956.0,2499.0,2499.0,1457.0,3003.7,2716.7,0.0,0.0,1150.0,29.1,2806.0,70.9,682.0,17.2,1344.0,34.0,1930.0,48.8,0.0,0.0,1438.0,36.3,2378.0,60.1
CUTI,N04,สนามเป้า,BTS สนามเป้า,4974.0,7,10.0,221.5225149,2,110.0,219.8078041,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,34.0,34.0,0,0.0,0.0,0,0.0,0.0,2,10.0,43.58654245,0,0.0,0.0,0,0.0,0.0,19,6.95,4.0,16.0,3.15,3729.0,2948.0,2948.0,781.0,2935.2,2703.9,0.0,0.0,0.0,0.0,3729.0,100.0,2409.0,64.6,989.0,26.5,331.0,8.9,0.0,0.0,296.0,7.9,3433.0,92.1
CUTI,S05,สุรศักดิ์,BTS สุรศักดิ์,10021.0,6,18.4650752,279.5813986,6,6.0,97.39226314,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,16.03935964,19.51967982,0,0.0,0.0,0,0.0,0.0,1,10.0,10.0,2,40.0,47.49255148,0,0.0,0.0,37,6.97,3.0,11.0,2.52,9237.0,6194.0,6194.0,3043.0,7404.1,6317.3,0.0,0.0,1469.0,15.9,7768.0,84.1,4341.0,47.0,4564.0,49.4,332.0,3.6,0.0,0.0,2708.0,29.3,6529.0,70.7
CUTI,N05,อารีย์,BTS อารีย์,15947.0,5,18.82344838,253.0454863,5,21.48834504,156.0068941,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,5.0,16.45714843,0,0.0,0.0,0,0.0,0.0,4,4.0,60.16663315,2,24.0,25.95714843,0,0.0,0.0,23,6.13,4.0,7.5,2.66,6354.0,4160.0,4160.0,2194.0,4778.8,4241.8,0.0,0.0,0.0,0.0,6354.0,100.0,2604.0,41.0,2961.0,46.6,789.0,12.4,0.0,0.0,143.0,2.3,6211.0,97.7
CUTI,G2,เจริญนคร,BTS เจริญนคร,4314.954545,9,18.6894502,157.6433468,3,180.0,237.9862806,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,13.78512424,48.9426163,0,0.0,0.0,0,0.0,0.0,2,36.0,168.0,5,48.50518168,230.9201248,0,0.0,0.0,36,6.92,4.0,9.0,3.41,7129.0,3512.0,3512.0,3617.0,4343.7,3262.6,0.0,0.0,3260.0,45.7,3869.0,54.3,3154.0,44.2,3975.0,55.8,0.0,0.0,0.0,0.0,4334.0,60.8,2795.0,39.2
CUTI,S04,เซนต์หลุยส์,BTS เซนต์หลุยส์,7972.0,6,1.0,124.4729329,8,14.0,120.6534728,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,14.0,14.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,15.0,37.73679153,4,27.23592241,180.9628732,0,0.0,0.0,28,9.43,4.0,12.0,3.13,11534.0,5743.0,5743.0,5791.0,5792.8,5792.8,0.0,0.0,5188.0,45.0,6346.0,55.0,2328.0,20.2,9062.0,78.6,144.0,1.2,0.0,0.0,5277.0,45.8,6257.0,54.2
CUTI,S09,โพธิ์นิมิตร,BTS โพธิ์นิมิตร,2602.0,1,263.0,263.0,6,31.0,276.5030228,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,32.83558458,39.72006656,0,0.0,0.0,0,0.0,0.0,4,13.0,22.77763778,0,0.0,0.0,0,0.0,0.0,24,4.73,2.5,6.5,2.52,1950.0,1907.0,1907.0,43.0,3636.5,1804.7,0.0,0.0,890.0,45.6,1060.0,54.4,86.0,4.4,1864.0,95.6,0.0,0.0,0.0,0.0,1785.0,91.5,165.0,8.5
CUTI,YL12,กลันตัน,MRT กลันตัน,657.0,8,5.0,240.8156184,2,6.0,47.02992852,0,0.0,0.0,0,0.0,0.0,2,51.12443337,63.56221669,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,5.0,54.91905321,0,0.0,0.0,0,0.0,0.0,11,6.23,3.5,12.0,2.7,1900.0,1900.0,1900.0,0.0,2771.7,1884.7,0.0,0.0,0.0,0.0,1900.0,100.0,950.0,50.0,950.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,100.0
CUTI,BL12,กำแพงเพชร,MRT กำแพงเพชร,3579.0,9,14.61706118,267.3308778,12,10.0,213.9144381,0,0.0,0.0,0,0.0,0.0,1,485.0983663,485.0983663,2,91.32032195,288.2093441,0,0,0,0,0.0,0.0,3,119.9243859,267.976942,0,0.0,0.0,0,0.0,0.0,1,401.796348,401.796348,0,0.0,0.0,0,0.0,0.0,28,7.88,4.0,12.0,3.87,4179.0,4179.0,4179.0,0.0,4305.5,4238.3,0.0,0.0,101.0,2.4,4078.0,97.6,3573.0,85.5,363.0,8.7,243.0,5.8,0.0,0.0,61.0,1.5,4118.0,98.5
CUTI,BL24,คลองเตย,MRT คลองเตย,3064.0,2,76.95759655,112.7697549,6,10.0,178.4536648,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,13.0,92.58741671,1,33.52997008,33.52997008,1,27.0,27.0,2,27.0,30.26498504,1,17.0,17.0,0,0.0,0.0,28,7.98,4.0,18.0,3.62,1994.0,1994.0,1994.0,0.0,3054.6,2147.8,0.0,0.0,155.0,7.8,1839.0,92.2,1081.0,54.2,795.0,39.9,118.0,5.9,0.0,0.0,75.0,3.8,1919.0,96.2
CUTI,BL02,จรัญฯ13,MRT จรัญฯ13,2973.0,4,7.654517157,167.9920188,4,10.0,144.7661192,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,253.7903209,253.7903209,0,0.0,0.0,0,0.0,0.0,4,10.32702314,132.1402022,0,0.0,0.0,0,0.0,0.0,8,5.75,4.0,7.5,1.94,4862.0,2389.0,2389.0,2473.0,2439.2,2439.2,0.0,0.0,2055.0,42.3,2807.0,57.7,0.0,0.0,3960.0,81.4,902.0,18.6,0.0,0.0,2022.0,41.6,2840.0,58.4
CUTI,PK10,ทะเลสาบเมืองทองธานี,MRT ทะเลสาบเมืองทองธานี,1281.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,21.0,23.0,0,0.0,0.0,0,0.0,0.0,3,9.0,11.73742995,0,0.0,0.0,0,0.0,0.0,22,8.0,6.0,12.0,1.38,1710.0,1410.0,1410.0,300.0,5645.9,1411.2,0.0,0.0,300.0,17.5,1110.0,64.9,1410.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,300.0,17.5,1110.0,64.9
CUTI,YL22,ทิพวัล,MRT ทิพวัล,1179.0,8,59.0,223.9969538,9,5.0,244.4777601,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,16.0,136.7064346,0,0.0,0.0,0,0.0,0.0,4,5.0,83.87282495,0,0.0,0.0,0,0.0,0.0,52,4.02,3.0,9.0,1.88,2900.0,2450.0,2450.0,450.0,4006.1,2469.1,0.0,0.0,2450.0,84.5,450.0,15.5,900.0,31.0,2000.0,69.0,0.0,0.0,900.0,31.0,2000.0,69.0,0.0,0.0
CUTI,YL08,บางกะปิ,MRT บางกะปิ,3820.0,12,10.0,228.5972983,9,3.0,275.6355761,2,200.0,264.8403636,0,0.0,0.0,1,200.0,200.0,0,0.0,0.0,0,0,0,2,289.6639812,309.9433344,0,0.0,0.0,0,0.0,0.0,1,5.0,5.0,3,5.0,80.0,0,0.0,0.0,0,0.0,0.0,45,5.43,3.5,12.0,1.49,2050.0,2050.0,2050.0,0.0,6218.3,2053.8,0.0,0.0,110.0,5.4,1940.0,94.6,1530.0,74.6,520.0,25.4,0.0,0.0,0.0,0.0,1060.0,51.7,990.0,48.3
CUTI,BL04,บางขุนนนท์,MRT บางขุนนนท์,4985.0,6,13.35525765,243.5193666,5,10.0,130.3294148,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,170.0,170.0,0,0.0,0.0,0,0.0,0.0,5,10.0,25.07427833,0,0.0,0.0,0,0.0,0.0,19,6.34,4.0,11.0,2.46,6482.0,3695.0,2723.0,3759.0,3932.6,3654.2,0.0,0.0,3233.0,49.9,3249.0,50.1,2072.0,32.0,4410.0,68.0,0.0,0.0,0.0,0.0,3233.0,49.9,3249.0,50.1
CUTI,BL07,บางพลัด,MRT บางพลัด,2521.0,4,25.0,216.4962005,3,180.0,230.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,10.0,234.7400219,0,0.0,0.0,0,0.0,0.0,28,5.46,4.0,6.5,3.04,1905.0,1905.0,1905.0,0.0,2771.9,2052.7,0.0,0.0,0.0,0.0,1905.0,100.0,1260.0,66.1,645.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,100.0
CUTI,BL05,บางยี่ขัน,MRT บางยี่ขัน,6399.0,6,17.73793357,206.4870487,7,15.0,169.6468699,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,30.0,202.1073596,0,0.0,0.0,0,0.0,0.0,27,5.46,4.0,7.0,3.67,2020.0,2020.0,2020.0,0.0,2492.3,2076.9,0.0,0.0,0.0,0.0,2020.0,100.0,1764.0,87.3,256.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,100.0
CUTI,BL08,บางอ้อ,MRT บางอ้อ,4440.0,6,45.0,199.4627202,2,5.0,87.65388879,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,11.12271512,145.9217928,0,0.0,0.0,0,0.0,0.0,23,5.39,4.0,7.5,3.17,1895.0,1895.0,1895.0,0.0,2476.8,2022.2,0.0,0.0,0.0,0.0,1895.0,100.0,1535.0,81.0,360.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,100.0
CUTI,BL37,บางแค,MRT บางแค,5160.0,4,56.87250348,190.249928,7,10.0,149.0247158,1,56.87250348,56.87250348,0,0.0,0.0,0,0.0,0.0,1,56.87250348,56.87250348,0,0,0,0,0.0,0.0,1,105.3778386,105.3778386,0,0.0,0.0,0,0.0,0.0,6,12.66381364,115.9152669,0,0.0,0.0,0,0.0,0.0,14,5.89,4.0,10.0,3.27,2723.0,2306.0,2306.0,417.0,3366.5,2418.7,0.0,0.0,0.0,0.0,2723.0,100.0,0.0,0.0,2723.0,100.0,0.0,0.0,0.0,0.0,545.0,20.0,2178.0,80.0
CUTI,BL33,บางไผ่,MRT บางไผ่,2886.0,5,10.80383703,248.5506558,4,7.541735052,239.8665613,0,0.0,0.0,0,0.0,0.0,1,180.2811765,180.2811765,0,0.0,0.0,0,0,0,0,0.0,0.0,1,180.2811765,180.2811765,0,0.0,0.0,0,0.0,0.0,5,12.16913519,122.0789433,0,0.0,0.0,0,0.0,0.0,11,6.14,4.0,10.0,3.07,2215.0,2061.0,2061.0,154.0,2482.5,2151.4,0.0,0.0,0.0,0.0,2215.0,100.0,0.0,0.0,1907.0,86.1,308.0,13.9,0.0,0.0,0.0,0.0,2215.0,100.0
CUTI,BL20,พระราม 9,MRT พระราม 9,26515.0,6,17.3240662,298.4401931,10,18.39296367,280.9299155,0,0.0,0.0,0,0.0,0.0,1,29.93541041,29.93541041,2,15.54099817,141.6191579,0,0,0,0,0.0,0.0,7,0.670518766,181.3628131,0,0.0,0.0,0,0.0,0.0,1,452.2356345,452.2356345,0,0.0,0.0,0,0.0,0.0,45,7.56,4.0,15.0,2.07,11757.0,5753.0,5753.0,6004.0,8073.4,6000.8,0.0,0.0,6429.0,54.7,5328.0,45.3,1625.0,13.8,8308.0,70.7,1824.0,15.5,0.0,0.0,6461.0,55.0,5296.0,45.0
CUTI,YL02,ภาวนา,MRT ภาวนา,998.0,4,13.40558227,210.5413994,4,14.55864447,215.508466,0,0.0,0.0,1,399.3570651,399.3570651,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,35.83664539,35.83664539,0,0.0,0.0,0,0.0,0.0,4,3.0,23.99399656,0,0.0,0.0,0,0.0,0.0,56,4.75,3.5,10.5,2.0,2000.0,2000.0,2000.0,0.0,4606.8,2033.2,0.0,0.0,0.0,0.0,2000.0,100.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0
CUTI,BL36,ภาษีเจริญ,MRT ภาษีเจริญ,8174.0,8,12.00413695,262.9806127,3,46.54099265,210.7685719,0,0.0,0.0,0,0.0,0.0,1,47.06273172,47.06273172,0,0.0,0.0,0,0,0,0,0.0,0.0,5,6.880025954,103.3115695,0,0.0,0.0,0,0.0,0.0,10,6.650893519,239.0840502,0,0.0,0.0,0,0.0,0.0,10,5.5,4.0,8.0,3.9,2529.0,2201.0,2201.0,328.0,3175.2,2332.6,0.0,0.0,0.0,0.0,2529.0,100.0,0.0,0.0,2529.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,100.0
CUTI,YL06,มหาดไทย,MRT มหาดไทย,1624.0,4,5.0,119.9912683,9,14.96613145,281.2843943,0,0.0,0.0,2,167.3343494,197.3292892,1,36.55468435,36.55468435,0,0.0,0.0,0,0,0,0,0.0,0.0,1,36.55468435,36.55468435,0,0.0,0.0,0,0.0,0.0,5,5.0,127.0932875,0,0.0,0.0,0,0.0,0.0,71,4.32,3.5,10.5,1.8,3000.0,2500.0,2500.0,500.0,4763.7,2514.7,0.0,0.0,0.0,0.0,3000.0,100.0,3000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0
CUTI,BL16,รัชดาภิเษก,MRT รัชดาภิเษก,5646.0,6,17.22048848,237.7675702,1,43.15480873,43.15480873,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,33.83854136,39.6742255,1,30.77090117,30.77090117,1,30.77090117,30.77090117,3,30.77090117,238.1752681,0,0.0,0.0,0,0.0,0.0,12,6.96,4.5,10.0,2.64,3914.0,1910.0,1910.0,2004.0,3401.6,2004.7,0.0,0.0,2004.0,51.2,1910.0,48.8,469.0,12.0,3445.0,88.0,0.0,0.0,0.0,0.0,2243.0,57.3,1671.0,42.7
CUTI,YL07,ลาดพร้าว 101,MRT ลาดพร้าว 101,2267.0,8,12.98454934,183.5881314,9,24.0,255.0384287,2,73.0,99.36203264,2,73.0,99.36203264,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,37.0,37.0,0,0.0,0.0,0,0.0,0.0,7,2.0,43.54299218,0,0.0,0.0,0,0.0,0.0,72,4.56,3.5,9.0,2.01,4170.0,3670.0,3670.0,500.0,6952.9,3603.2,0.0,0.0,1000.0,24.0,3170.0,76.0,670.0,16.1,3500.0,83.9,0.0,0.0,0.0,0.0,1000.0,24.0,3170.0,76.0
CUTI,YL04,ลาดพร้าว 71,MRT ลาดพร้าว 71,1648.0,10,5.0,214.2911322,5,29.0,245.187859,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,37.0,37.0,0,0.0,0.0,0,0.0,0.0,8,2.0,224.4788105,0,0.0,0.0,0,0.0,0.0,73,5.77,3.5,15.0,2.08,6790.0,6230.0,6230.0,560.0,8711.5,5668.9,500.0,7.4,550.0,8.1,5740.0,84.5,1400.0,20.6,2440.0,35.9,2950.0,43.4,0.0,0.0,1550.0,22.8,5240.0,77.2
CUTI,YL05,ลาดพร้าว 83,MRT ลาดพร้าว 83,2059.0,8,66.0,189.8689282,10,32.0,192.7591307,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,250.0,321.8588685,0,0.0,0.0,0,0.0,0.0,12,8.0,165.3397465,0,0.0,0.0,0,0.0,0.0,56,4.28,3.0,9.0,2.7,2000.0,2000.0,2000.0,0.0,5077.8,1975.3,0.0,0.0,0.0,0.0,2000.0,100.0,0.0,0.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0
CUTI,BL25,ลุมพินี,MRT ลุมพินี,16497.0,8,9.594103158,291.3897422,8,23.62897419,311.2983118,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,21.03561414,63.3066051,0,0.0,0.0,0,0.0,0.0,2,289.3310947,330.4823524,0,0.0,0.0,0,0.0,0.0,35,8.07,4.0,15.0,2.76,3597.0,3597.0,3597.0,0.0,4065.5,3634.8,0.0,0.0,100.0,2.8,3497.0,97.2,1254.0,34.9,1875.0,52.1,468.0,13.0,0.0,0.0,815.0,22.7,2782.0,77.3
CUTI,BL29,วัดมังกร,MRT วัดมังกร,11984.0,13,165.4903335,332.6489333,7,17.63958128,205.795575,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,21.12977501,210.5648875,0,0,0,0,0.0,0.0,1,3.0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,68.96654382,68.96654382,0,0.0,0.0,48,6.81,4.0,13.5,1.65,20059.6,10144.8,10144.8,9914.8,9553.2,9381.8,0.0,0.0,1691.8,8.4,18367.8,91.6,0.0,0.0,16239.0,81.0,3820.6,19.0,331.9,1.7,10276.8,51.2,9450.9,47.1
CUTI,YL10,ศรีกรีฑา,MRT ศรีกรีฑา,1297.0,5,190.0,249.9176038,8,5.0,150.1194966,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3.0,32.53075488,0,0.0,0.0,0,0.0,0.0,42,4.57,3.0,12.0,1.81,3993.0,3813.0,3813.0,180.0,4103.6,3360.0,0.0,0.0,1110.0,27.8,2883.0,72.2,1896.0,47.5,1447.0,36.2,650.0,16.3,0.0,0.0,650.0,16.3,3343.0,83.7
CUTI,YL20,ศรีด่าน,MRT ศรีด่าน,1125.0,7,40.0,161.2705647,8,5.0,261.9686857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,2.0,11.0,0,0.0,0.0,0,0.0,0.0,3,5.0,38.95170153,0,0.0,0.0,0,0.0,0.0,63,4.48,3.0,9.0,1.69,2822.0,2472.0,2472.0,350.0,5552.9,2438.0,0.0,0.0,2040.0,72.3,782.0,27.7,1650.0,58.5,1131.0,40.1,41.0,1.5,0.0,0.0,1590.0,56.3,1232.0,43.7
CUTI,YL14,ศรีนครินทร์ 38,MRT ศรีนครินทร์ 38,554.0,5,5.0,268.687092,2,4.0,7.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,3.0,128.2048435,0,0.0,0.0,0,0.0,0.0,33,5.25,3.0,12.0,2.63,2020.0,2020.0,2020.0,0.0,5254.9,2016.2,0.0,0.0,0.0,0.0,2020.0,100.0,0.0,0.0,2020.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,100.0
