source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,TPL25,POP27,PRIM27,SEC27,TER27,STU27,TOUR27,COMAR27,TPL27,POP32,PRIM32,SEC32,TER32,STU32,TOUR32,COMAR32,TPL32,POP37,PRIM37,SEC37,TER37,STU37,TOUR37,COMAR37,TPL37,POP42,PRIM42,SEC42,TER42,STU42,TOUR42,COMAR42,TPL42,POP47,PRIM47,SEC47,TER47,STU47,TOUR47,COMAR47,TPL47,n_zones_in_buffer,station_typology
AEC,S06,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สะพานตากสิน,BTS สะพานตากสิน,13908.0,8,7,1,0,0,5,0,1,2,0,2,1,2,0,22.0,22.0,52.0,52.0,110.0,125.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0,0,30.0,30.0,0.0,0.0,86.0,86.0,0.0,0.0,30.0,30.0,68,4.77,1.5,12.0,1.92,4687.0,2674.0,2674.0,2013.0,7026.8,2622.1,0.0,0.0,0.0,0.0,4687.0,100.0,2997.0,63.9,760.0,16.2,930.0,19.8,800.0,17.1,3493.0,74.5,394.0,8.4,4255.5,0.0,573.625,15863.625,2546.5,580.875,4509.375,0.125,4044.0,0.0,575.75,16018.125,2533.0,608.75,4509.375,0.125,3883.875,0.0,588.125,16702.75,2481.875,683.25,4509.375,0.125,3696.75,0.0,581.375,16885.875,2362.25,764.75,4509.375,0.125,3472.125,0.0,568.0,16884.5,2248.5,823.5,4509.375,0.125,3272.25,0.0,560.25,16842.875,2140.375,863.125,4509.375,0.125,8,Intermodal Transportation Hub
AEC,E15,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สำโรง,BTS สำโรง และ MRT  สำโรง,16742.0,5,10,2,1,2,1,0,0,5,1,1,5,0,0,5.0,37.75,0.0,0.0,5.0,69.5,5.0,32.5,120.0,120.0,300.0,300.0,98.0,98.0,0.0,0.0,0,0,99.0,194.5,5.0,10.5,290.0,290.0,0.0,0.0,5.0,29.6,67,4.54,2.5,12.0,2.34,5984.0,5534.0,5534.0,450.0,8341.5,4600.2,0.0,0.0,4600.0,76.9,1384.0,23.1,1584.0,26.5,3700.0,61.8,700.0,11.7,0.0,0.0,5500.0,91.9,484.0,8.1,11605.25,0.0,3608.75,7661.5,1290.5,120.75,74500.0,0.0,11910.0,0.0,3719.0,7868.0,1281.75,130.0,74500.0,0.0,12224.0,0.0,3999.25,8459.75,1249.5,156.0,74500.0,0.0,12173.5,0.0,4194.75,8886.5,1224.25,186.5,74500.0,0.0,12076.5,0.0,4356.0,9252.75,1199.5,209.5,74500.0,0.0,12018.25,0.0,4549.25,9688.25,1175.5,225.75,74500.0,0.0,4,Interchange Station
AEC,YL23,YL,รฟม.,BTS Group (EBM),สำโรง,BTS สำโรง และ MRT  สำโรง,4158.0,5,10,2,1,2,1,0,0,5,1,1,5,0,0,5.0,37.75,0.0,0.0,5.0,69.5,5.0,32.5,120.0,120.0,300.0,300.0,98.0,98.0,0.0,0.0,0,0,99.0,194.5,5.0,10.5,290.0,290.0,0.0,0.0,5.0,29.6,67,4.54,2.5,12.0,2.34,5984.0,5534.0,5534.0,450.0,8341.5,4600.2,0.0,0.0,4600.0,76.9,1384.0,23.1,1584.0,26.5,3700.0,61.8,700.0,11.7,0.0,0.0,5500.0,91.9,484.0,8.1,11605.25,0.0,3608.75,7661.5,1290.5,120.75,74500.0,0.0,11910.0,0.0,3719.0,7868.0,1281.75,130.0,74500.0,0.0,12224.0,0.0,3999.25,8459.75,1249.5,156.0,74500.0,0.0,12173.5,0.0,4194.75,8886.5,1224.25,186.5,74500.0,0.0,12076.5,0.0,4356.0,9252.75,1199.5,209.5,74500.0,0.0,12018.25,0.0,4549.25,9688.25,1175.5,225.75,74500.0,0.0,4,Interchange Station
AEC,N08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),หมอชิต,BTS หมอชิต และ MRT สวนจตุจักร,35483.0,7,14,0,0,6,1,0,3,4,1,0,2,0,0,16.0,208.0,0.0,0.0,15.0,58.0,5.0,67.5,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,50.75,200.0,200.0,0.0,0.0,5.0,12.6,39,5.87,3.5,15.0,2.04,6520.0,4355.0,4355.0,2165.0,7658.5,4239.6,0.0,0.0,0.0,0.0,6520.0,100.0,0.0,0.0,2656.0,40.7,3864.0,59.3,0.0,0.0,76.0,1.2,6444.0,98.8,6500.2,0.0,49.6,12159.6,369.8,20.2,0.0,4.6,6751.8,0.0,49.8,12256.0,367.8,21.0,0.0,4.6,7225.4,0.0,51.2,15045.2,360.4,23.8,69020.6,4.6,7478.8,0.0,50.4,15139.4,343.0,26.4,69020.6,4.6,7601.2,0.0,49.4,15087.6,326.4,28.6,69020.6,4.6,7710.6,0.0,48.6,15005.0,310.8,30.0,69020.6,4.6,5,Interchange Station
AEC,BL13,BL,รฟม.,BEM,สวนจตุจักร,BTS หมอชิต และ MRT สวนจตุจักร,29619.0,7,14,0,0,6,1,0,3,4,1,0,2,0,0,16.0,208.0,0.0,0.0,15.0,58.0,5.0,67.5,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,50.75,200.0,200.0,0.0,0.0,5.0,12.6,39,5.87,3.5,15.0,2.04,6520.0,4355.0,4355.0,2165.0,7658.5,4239.6,0.0,0.0,0.0,0.0,6520.0,100.0,0.0,0.0,2656.0,40.7,3864.0,59.3,0.0,0.0,76.0,1.2,6444.0,98.8,6500.2,0.0,49.6,12159.6,369.8,20.2,0.0,4.6,6751.8,0.0,49.8,12256.0,367.8,21.0,0.0,4.6,7225.4,0.0,51.2,15045.2,360.4,23.8,69020.6,4.6,7478.8,0.0,50.4,15139.4,343.0,26.4,69020.6,4.6,7601.2,0.0,49.4,15087.6,326.4,28.6,69020.6,4.6,7710.6,0.0,48.6,15005.0,310.8,30.0,69020.6,4.6,5,Interchange Station
AEC,N09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),5 แยกลาดพร้าว,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,26705.0,11,13,0,0,4,0,0,0,5,1,1,8,7,0,2.0,28.33333333333333,9.0,20.25,10.0,80.66666666666667,5.0,32.8,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,58.333333333333336,0.0,0.0,0.0,0.0,5.0,73.125,109,5.18,2.0,21.0,1.8,8614.0,8014.0,8014.0,600.0,13566.8,6575.7,0.0,0.0,450.0,5.2,7474.0,86.8,4592.0,53.3,2422.0,28.1,1600.0,18.6,290.0,3.4,1204.0,14.0,7120.0,82.7,5191.333333333333,0.0,73.66666666666667,9381.5,729.5,142.16666666666666,76666.66666666667,2.0,5323.333333333333,0.0,73.83333333333333,9432.666666666666,725.6666666666666,149.0,76666.66666666667,2.0,5523.833333333333,0.0,75.66666666666667,9773.166666666666,711.0,167.16666666666666,76666.66666666667,2.0,5659.166666666667,0.0,74.83333333333333,9802.166666666666,676.6666666666666,187.16666666666663,76666.66666666667,2.0,5695.5,0.0,72.83333333333333,9717.5,644.1666666666666,201.5,76666.66666666667,2.0,5726.5,0.0,71.83333333333333,9612.5,613.1666666666666,211.16666666666663,76666.66666666667,2.0,6,Interchange Station
AEC,BL14,BL,รฟม.,BEM,พหลโยธิน,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,16411.0,11,13,0,0,4,0,0,0,5,1,1,8,7,0,2.0,28.33333333333333,9.0,20.25,10.0,80.66666666666667,5.0,32.8,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,58.333333333333336,0.0,0.0,0.0,0.0,5.0,73.125,109,5.18,2.0,21.0,1.8,8614.0,8014.0,8014.0,600.0,13566.8,6575.7,0.0,0.0,450.0,5.2,7474.0,86.8,4592.0,53.3,2422.0,28.1,1600.0,18.6,290.0,3.4,1204.0,14.0,7120.0,82.7,5191.333333333333,0.0,73.66666666666667,9381.5,729.5,142.16666666666666,76666.66666666667,2.0,5323.333333333333,0.0,73.83333333333333,9432.666666666666,725.6666666666666,149.0,76666.66666666667,2.0,5523.833333333333,0.0,75.66666666666667,9773.166666666666,711.0,167.16666666666666,76666.66666666667,2.0,5659.166666666667,0.0,74.83333333333333,9802.166666666666,676.6666666666666,187.16666666666663,76666.66666666667,2.0,5695.5,0.0,72.83333333333333,9717.5,644.1666666666666,201.5,76666.66666666667,2.0,5726.5,0.0,71.83333333333333,9612.5,613.1666666666666,211.16666666666663,76666.66666666667,2.0,6,Interchange Station
AEC,N03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อนุสาวรีย์ชัยสมรภูมิ,BTS อนุสาวรีย์ชัยสมรภูมิ,22424.0,13,22,0,0,2,2,0,5,5,0,0,3,2,0,12.0,32.0,32.0,32.0,29.0,59.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,190.0,190.0,250.0,250.0,0.0,0.0,5.0,16.75,54,5.56,3.0,15.0,2.07,6569.0,6309.0,6309.0,260.0,5952.6,4867.3,0.0,0.0,0.0,0.0,6569.0,100.0,1310.0,19.9,3849.0,58.6,1410.0,21.5,0.0,0.0,0.0,0.0,6569.0,100.0,6300.875,0.0,406.5,10786.125,1472.0,425.75,18750.0,0.625,6101.875,0.0,408.25,10848.125,1464.25,446.375,18750.0,0.625,5984.375,0.0,417.0,11243.75,1434.75,500.875,18750.0,0.625,5819.875,0.0,412.125,11282.625,1365.5,560.75,18750.0,0.625,5585.375,0.0,402.375,11190.625,1299.875,603.75,18750.0,0.625,5377.5,0.0,397.125,11074.625,1237.0,632.75,18750.0,0.625,8,Intermodal Transportation Hub
AEC,E04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อโศก,BTS อโศก และ MRT สุขุมวิท,52388.0,10,14,0,0,4,2,0,0,0,1,1,6,8,0,4.0,16.5,4.0,24.8,55.0,118.8,0.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,0.0,0.0,0,0,0.0,0.0,5.0,70.75,160.0,160.0,0.0,0.0,5.0,50.625,77,5.62,3.0,12.0,2.11,9538.0,7301.0,7301.0,2237.0,10130.5,6895.1,0.0,0.0,0.0,0.0,9538.0,100.0,4148.0,43.5,3990.0,41.8,1400.0,14.7,0.0,0.0,240.0,2.5,9298.0,97.5,9626.8,0.0,209.2,17849.0,656.4,2799.6,32789.6,1.0,9243.8,0.0,210.4,17961.8,653.0,2934.6,32789.6,1.0,8999.8,0.0,215.0,18633.2,639.6,3293.6,32789.6,1.0,8700.4,0.0,212.2,18717.6,608.8,3687.8,32789.6,1.0,8309.4,0.0,207.4,18585.8,579.4,3970.8,32789.6,1.0,7968.2,0.0,204.6,18413.6,551.6,4161.4,32789.6,1.0,5,Major Hub
AEC,BL22,BL,รฟม.,BEM,สุขุมวิท,BTS อโศก และ MRT สุขุมวิท,44114.0,10,14,0,0,4,2,0,0,0,1,1,6,8,0,4.0,16.5,4.0,24.8,55.0,118.8,0.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,0.0,0.0,0,0,0.0,0.0,5.0,70.75,160.0,160.0,0.0,0.0,5.0,50.625,77,5.62,3.0,12.0,2.11,9538.0,7301.0,7301.0,2237.0,10130.5,6895.1,0.0,0.0,0.0,0.0,9538.0,100.0,4148.0,43.5,3990.0,41.8,1400.0,14.7,0.0,0.0,240.0,2.5,9298.0,97.5,9626.8,0.0,209.2,17849.0,656.4,2799.6,32789.6,1.0,9243.8,0.0,210.4,17961.8,653.0,2934.6,32789.6,1.0,8999.8,0.0,215.0,18633.2,639.6,3293.6,32789.6,1.0,8700.4,0.0,212.2,18717.6,608.8,3687.8,32789.6,1.0,8309.4,0.0,207.4,18585.8,579.4,3970.8,32789.6,1.0,7968.2,0.0,204.6,18413.6,551.6,4161.4,32789.6,1.0,5,Major Hub
AEC,BL01,BL,รฟม.,BEM,ท่าพระ,MRT ท่าพระ,8544.0,11,5,0,0,0,0,0,0,0,0,0,6,0,0,10.0,13.666666666666666,0.0,0.0,170.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,106,4.88,2.5,15.0,2.01,3993.0,3993.0,3993.0,0.0,8394.2,3993.3,0.0,0.0,465.0,11.6,3528.0,88.4,2543.0,63.7,1450.0,36.3,0.0,0.0,0.0,0.0,465.0,11.6,3528.0,88.4,7308.25,0.0,901.5,2204.5,1225.25,25.25,0.0,0.5,7072.75,0.0,905.25,2212.75,1219.0,26.5,0.0,0.5,6897.5,0.0,924.5,2286.25,1194.25,29.75,0.0,0.5,6644.75,0.0,914.0,2284.75,1136.75,33.25,0.0,0.5,6300.75,0.0,892.75,2256.5,1082.0,35.75,0.0,0.5,5984.25,0.0,880.75,2223.75,1029.75,37.5,0.0,0.5,4,Interchange Station
AEC,BL11,BL,รฟม.,BEM,บางซื่อ,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,14635.0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,19,6.67,3.0,12.0,1.57,2869.0,2499.0,2499.0,370.0,2264.3,2128.3,0.0,0.0,1787.0,62.3,1082.0,37.7,2334.0,81.4,258.0,9.0,277.0,9.7,0.0,0.0,2511.0,87.5,358.0,12.5,6731.0,0.0,120.66666666666669,3330.0,484.0,0.0,11404.333333333334,0.0,6592.0,0.0,121.0,3343.0,481.6666666666667,0.0,11404.333333333334,0.0,28986.0,0.0,123.66666666666669,12532.666666666666,471.6666666666667,0.0,146037.66666666666,0.0,51809.666666666664,0.0,122.33333333333331,18201.333333333332,449.0,0.0,254971.0,0.0,51575.0,0.0,119.33333333333331,18164.0,427.3333333333333,0.0,254971.0,0.0,51359.333333333336,0.0,117.66666666666669,18121.666666666668,407.0,0.0,254971.0,0.0,3,Intermodal Transportation Hub
AEC,RN01,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,9347.636364,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,19,6.67,3.0,12.0,1.57,2869.0,2499.0,2499.0,370.0,2264.3,2128.3,0.0,0.0,1787.0,62.3,1082.0,37.7,2334.0,81.4,258.0,9.0,277.0,9.7,0.0,0.0,2511.0,87.5,358.0,12.5,6731.0,0.0,120.66666666666669,3330.0,484.0,0.0,11404.333333333334,0.0,6592.0,0.0,121.0,3343.0,481.6666666666667,0.0,11404.333333333334,0.0,28986.0,0.0,123.66666666666669,12532.666666666666,471.6666666666667,0.0,146037.66666666666,0.0,51809.666666666664,0.0,122.33333333333331,18201.333333333332,449.0,0.0,254971.0,0.0,51575.0,0.0,119.33333333333331,18164.0,427.3333333333333,0.0,254971.0,0.0,51359.333333333336,0.0,117.66666666666669,18121.666666666668,407.0,0.0,254971.0,0.0,3,Intermodal Transportation Hub
AEC,PP15,PP,รฟม.,BEM,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,4510.0,12,11,0,0,0,2,0,0,0,2,4,4,0,0,4.0,21.33333333333333,0.0,0.0,5.0,94.2,0.0,0.0,0.0,0.0,160.0,160.0,64.0,128.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,6.0,31.6,98,3.94,2.5,12.0,1.8,4918.0,4884.0,4884.0,34.0,8783.7,4759.1,0.0,0.0,0.0,0.0,4918.0,100.0,818.0,16.6,2050.0,41.7,2050.0,41.7,0.0,0.0,1200.0,24.4,3718.0,75.6,13180.8,0.0,628.6,5089.8,994.6,0.0,3196.8,0.2,12800.6,0.0,631.2,5094.4,989.4,0.0,3196.8,0.2,12504.0,0.0,644.8,5241.2,969.4,0.0,3196.8,0.2,12040.4,0.0,637.4,5210.4,922.8,0.0,3196.8,0.2,11390.6,0.0,622.6,5115.6,878.2,0.0,3196.8,0.2,10780.8,0.0,614.0,5010.8,835.8,0.0,3196.8,0.2,5,Interchange Station
AEC,RW02,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,519.0,12,11,0,0,0,2,0,0,0,2,4,4,0,0,4.0,21.33333333333333,0.0,0.0,5.0,94.2,0.0,0.0,0.0,0.0,160.0,160.0,64.0,128.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,6.0,31.6,98,3.94,2.5,12.0,1.8,4918.0,4884.0,4884.0,34.0,8783.7,4759.1,0.0,0.0,0.0,0.0,4918.0,100.0,818.0,16.6,2050.0,41.7,2050.0,41.7,0.0,0.0,1200.0,24.4,3718.0,75.6,13180.8,0.0,628.6,5089.8,994.6,0.0,3196.8,0.2,12800.6,0.0,631.2,5094.4,989.4,0.0,3196.8,0.2,12504.0,0.0,644.8,5241.2,969.4,0.0,3196.8,0.2,12040.4,0.0,637.4,5210.4,922.8,0.0,3196.8,0.2,11390.6,0.0,622.6,5115.6,878.2,0.0,3196.8,0.2,10780.8,0.0,614.0,5010.8,835.8,0.0,3196.8,0.2,5,Interchange Station
AEC,BL09,BL,รฟม.,BEM,บางโพ,MRT บางโพ,5028.0,8,7,0,0,0,1,0,0,0,0,0,5,0,0,5.0,73.25,0.0,0.0,120.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,220.0,220.0,0.0,0.0,9.0,28.666666666666668,74,4.23,2.5,9.0,2.55,3300.0,3300.0,3300.0,0.0,5268.9,3263.5,0.0,0.0,0.0,0.0,3300.0,100.0,0.0,0.0,2000.0,60.6,1300.0,39.4,0.0,0.0,0.0,0.0,3300.0,100.0,15501.833333333334,0.0,738.6666666666666,5302.166666666667,1608.6666666666667,65.5,15833.333333333334,0.1666666666666666,15124.333333333334,0.0,741.5,5325.5,1599.8333333333333,68.66666666666667,15833.333333333334,0.1666666666666666,14855.333333333334,0.0,757.3333333333334,5858.5,1567.5,77.0,15833.333333333334,0.1666666666666666,14393.333333333334,0.0,748.6666666666666,5864.333333333333,1492.1666666666667,86.33333333333333,15833.333333333334,0.1666666666666666,13709.833333333334,0.0,731.3333333333334,5805.666666666667,1420.3333333333333,93.0,15833.333333333334,0.1666666666666666,13067.333333333334,0.0,721.5,5736.666666666667,1351.8333333333333,97.33333333333331,15833.333333333334,0.1666666666666666,6,Local Station
AEC,BL15,BL,รฟม.,BEM,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,20450.0,7,10,0,0,0,0,0,0,3,1,1,6,1,0,9.0,76.33333333333333,51.0,51.0,20.0,62.5,2.0,27.666666666666668,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.66666666666666,114,5.15,3.0,12.0,2.43,4697.0,4697.0,4697.0,0.0,13848.2,4616.1,0.0,0.0,570.0,12.1,3777.0,80.4,2549.0,54.3,1828.0,38.9,320.0,6.8,0.0,0.0,1189.0,25.3,3508.0,74.7,5747.5,0.0,195.0,2129.75,1862.75,378.0,12214.5,0.25,5936.5,0.0,195.75,2120.0,1852.75,396.0,12214.5,0.25,6161.5,0.0,200.0,2163.0,1815.25,444.5,12214.5,0.25,6277.25,0.0,197.75,2128.75,1728.0,497.5,12214.5,0.25,6256.5,0.0,193.0,2068.0,1644.75,535.75,12214.5,0.25,6213.75,0.0,190.5,2005.25,1565.5,561.5,12214.5,0.25,4,Interchange Station
AEC,YL01,YL,รฟม.,BTS Group (EBM),ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,10796.0,7,10,0,0,0,0,0,0,3,1,1,6,1,0,9.0,76.33333333333333,51.0,51.0,20.0,62.5,2.0,27.666666666666668,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.66666666666666,114,5.15,3.0,12.0,2.43,4697.0,4697.0,4697.0,0.0,13848.2,4616.1,0.0,0.0,570.0,12.1,3777.0,80.4,2549.0,54.3,1828.0,38.9,320.0,6.8,0.0,0.0,1189.0,25.3,3508.0,74.7,5747.5,0.0,195.0,2129.75,1862.75,378.0,12214.5,0.25,5936.5,0.0,195.75,2120.0,1852.75,396.0,12214.5,0.25,6161.5,0.0,200.0,2163.0,1815.25,444.5,12214.5,0.25,6277.25,0.0,197.75,2128.75,1728.0,497.5,12214.5,0.25,6256.5,0.0,193.0,2068.0,1644.75,535.75,12214.5,0.25,6213.75,0.0,190.5,2005.25,1565.5,561.5,12214.5,0.25,4,Interchange Station
AEC,PP11,PP,รฟม.,BEM,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),5266.0,12,6,0,0,3,0,0,0,5,1,1,11,0,0,5.0,29.0,0.0,0.0,6.0,70.16666666666667,9.0,123.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,0.0,0.0,25.0,62.333333333333336,0.0,0.0,0.0,0.0,2.0,63.0,81,4.89,3.0,10.0,1.91,6598.0,6598.0,6598.0,0.0,13804.2,6290.0,0.0,0.0,0.0,0.0,6598.0,100.0,2319.0,35.1,2180.0,33.0,2099.0,31.8,0.0,0.0,0.0,0.0,6598.0,100.0,7113.666666666667,0.0,368.8333333333333,7934.333333333333,543.1666666666666,33.666666666666664,16666.666666666668,0.0,6761.833333333333,0.0,375.5,8059.0,539.3333333333334,36.333333333333336,16666.666666666668,0.0,6729.5,0.0,392.8333333333333,8434.166666666666,525.3333333333334,43.833333333333336,16666.666666666668,0.0,6720.833333333333,0.0,411.3333333333333,8840.5,516.3333333333334,52.833333333333336,16666.666666666668,0.0,6684.833333333333,0.0,427.0,9189.333333333334,507.5,59.5,16666.666666666668,0.0,6672.166666666667,0.0,443.6666666666667,9563.5,498.6666666666667,64.16666666666667,16666.666666666668,0.0,6,Interchange Station
AEC,PK01,PK,รฟม.,BTS Group (NBM),ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),3117.0,12,6,0,0,3,0,0,0,5,1,1,11,0,0,5.0,29.0,0.0,0.0,6.0,70.16666666666667,9.0,123.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,0.0,0.0,25.0,62.333333333333336,0.0,0.0,0.0,0.0,2.0,63.0,81,4.89,3.0,10.0,1.91,6598.0,6598.0,6598.0,0.0,13804.2,6290.0,0.0,0.0,0.0,0.0,6598.0,100.0,2319.0,35.1,2180.0,33.0,2099.0,31.8,0.0,0.0,0.0,0.0,6598.0,100.0,7113.666666666667,0.0,368.8333333333333,7934.333333333333,543.1666666666666,33.666666666666664,16666.666666666668,0.0,6761.833333333333,0.0,375.5,8059.0,539.3333333333334,36.333333333333336,16666.666666666668,0.0,6729.5,0.0,392.8333333333333,8434.166666666666,525.3333333333334,43.833333333333336,16666.666666666668,0.0,6720.833333333333,0.0,411.3333333333333,8840.5,516.3333333333334,52.833333333333336,16666.666666666668,0.0,6684.833333333333,0.0,427.0,9189.333333333334,507.5,59.5,16666.666666666668,0.0,6672.166666666667,0.0,443.6666666666667,9563.5,498.6666666666667,64.16666666666667,16666.666666666668,0.0,6,Interchange Station
AEC,BL31,BL,รฟม.,BEM,สนามไชย,MRT สนามไชย,9083.0,16,3,0,0,3,15,0,0,0,0,0,1,0,0,500.0,500.0,0.0,0.0,41.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,140.0,140.0,12.0,28.5,0.0,0.0,5.0,97.5,65,5.45,2.5,18.0,1.75,12935.5,6678.5,6678.5,6257.0,6238.7,5896.0,0.0,0.0,0.0,0.0,12385.5,95.7,6135.5,47.4,5871.0,45.4,929.0,7.2,1858.0,14.4,2599.0,20.1,8478.5,65.5,5133.428571428572,0.0,152.28571428571428,5073.428571428572,7644.714285714285,92.28571428571428,2612.8571428571427,11.285714285714286,4691.857142857143,0.0,152.85714285714286,5090.0,7604.428571428572,96.57142857142856,2612.8571428571427,11.285714285714286,4333.714285714285,0.0,156.28571428571428,5256.285714285715,7450.571428571428,108.71428571428572,2612.8571428571427,11.285714285714286,3975.428571428571,0.0,154.42857142857142,5250.428571428572,7091.857142857143,121.85714285714286,2612.8571428571427,11.285714285714286,3606.428571428571,0.0,150.85714285714286,5182.428571428572,6750.285714285715,130.85714285714286,2612.8571428571427,11.285714285714286,3291.5714285714284,0.0,148.85714285714286,5104.714285714285,6424.857142857143,137.42857142857142,2612.8571428571427,11.285714285714286,7,Local Station
