source,line_code,station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1
A21,N10,พหลโยธิน 24,N10 พหลโยธิน 24,5987.0,5,5,0,0,0,0,0,0,2,0,0,5,0,0,14.0,26.333333333333332,0.0,0.0,50.0,148.25,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,76.0,56,7.31,3.5,31.5,2.96,2860.0,1420.0,1420.0,1440.0,7593.4,1575.0,0.0,0.0,0.0,0.0,2860.0,100.0,1097.0,38.4,440.0,15.4,1323.0,46.3,0.0,0.0,95.0,3.3,2765.0,96.7
A21,N11,รัชโยธิน,N11 รัชโยธิน,12159.0,4,8,0,0,0,0,0,0,2,0,0,7,0,0,4.0,16.0,0.0,0.0,8.0,39.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,82.5,66,7.12,3.4,31.5,2.83,3443.0,1940.0,1486.0,1957.0,9636.7,2159.3,38.0,1.1,0.0,0.0,3405.0,98.9,1693.0,49.2,539.0,15.7,1211.0,35.2,38.0,1.1,178.0,5.2,3227.0,93.7
A21,N12,เสนานิคม,N12 เสนานิคม,11789.0,6,5,0,1,0,0,0,0,1,0,0,7,0,0,5.0,16.0,0.0,0.0,87.0,136.25,83.0,83.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,150.66666666666666,64,7.32,3.4,24.5,2.42,4170.0,2180.0,2142.0,2028.0,7662.8,2482.8,38.0,0.9,718.0,17.2,3083.0,73.9,1718.0,41.2,1543.0,37.0,909.0,21.8,668.0,16.0,1492.0,35.8,2010.0,48.2
A21,N13,มหาวิทยาลัยเกษตรศาสตร์,N13 มหาวิทยาลัยเกษตรศาสตร์,14375.0,10,8,0,0,0,0,0,0,1,0,0,8,0,0,10.0,19.0,0.0,0.0,15.0,60.75,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,117.33333333333331,33,9.15,2.8,28.0,2.61,3818.0,1936.0,1936.0,1882.0,4282.4,2100.4,0.0,0.0,760.0,19.9,3058.0,80.1,1713.0,44.9,1508.0,39.5,597.0,15.6,0.0,0.0,1338.0,35.0,2480.0,65.0
A21,N14,กรมป่าไม้,N14 กรมป่าไม้,5434.0,5,8,0,0,0,0,0,0,2,0,0,7,0,1,8.0,24.25,0.0,0.0,75.0,175.75,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,180.66666666666663,46,5.78,1.9,21.0,3.07,2490.0,1381.0,1381.0,1109.0,6184.4,1668.9,0.0,0.0,435.0,17.5,2055.0,82.5,502.0,20.2,1081.0,43.4,907.0,36.4,218.0,8.8,502.0,20.2,1770.0,71.1
A21,N15,บางบัว,N15 บางบัว,8717.0,5,4,0,0,0,0,0,0,4,0,0,7,0,0,4.0,28.0,0.0,0.0,37.0,79.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,97.5,52,6.14,1.6,21.0,2.58,4205.0,2137.0,2033.0,2172.0,5435.4,2370.5,0.0,0.0,487.0,11.6,3718.0,88.4,2390.0,56.8,1737.0,41.3,78.0,1.9,247.0,5.9,776.0,18.5,3182.0,75.7
A21,N16,กรมทหารราบที่ 11,N16 กรมทหารราบที่ 11,5297.0,6,3,0,0,0,0,0,0,2,0,0,8,0,0,8.0,74.5,0.0,0.0,55.0,134.75,38.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,142.5,43,5.54,3.7,21.0,3.13,2009.0,1053.0,1053.0,956.0,4416.4,1263.4,0.0,0.0,483.0,24.0,1526.0,76.0,105.0,5.2,483.0,24.0,1421.0,70.7,131.0,6.5,352.0,17.5,1526.0,76.0
A21,N18,พหลโยธิน 59,N18 พหลโยธิน 59,3991.0,6,6,0,0,0,0,0,0,2,0,0,15,0,0,8.0,17.0,0.0,0.0,30.0,158.75,20.0,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,209.33333333333337,36,6.7,3.8,28.0,3.9,1684.0,832.0,832.0,852.0,5766.5,1011.8,0.0,0.0,0.0,0.0,1684.0,100.0,93.0,5.5,88.0,5.2,1503.0,89.3,0.0,0.0,0.0,0.0,1684.0,100.0
A21,N19,สายหยุด,N19 สายหยุด,8104.0,9,8,0,0,0,0,0,0,2,0,0,12,0,0,8.0,11.25,0.0,0.0,45.0,86.5,75.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,79.66666666666667,88,6.46,2.5,21.0,3.39,3294.0,1621.0,1621.0,1673.0,11662.9,1710.5,0.0,0.0,0.0,0.0,3294.0,100.0,2661.0,80.8,633.0,19.2,0.0,0.0,0.0,0.0,643.0,19.5,2651.0,80.5
A21,N20,สะพานใหม่,N20 สะพานใหม่,10180.0,4,6,0,0,0,0,0,0,2,0,0,7,0,0,8.0,11.5,0.0,0.0,42.0,177.66666666666666,22.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,101.66666666666669,58,6.24,1.6,21.0,2.92,1864.0,924.0,924.0,940.0,6656.6,1132.8,0.0,0.0,0.0,0.0,1864.0,100.0,108.0,5.8,1598.0,85.7,158.0,8.5,0.0,0.0,1493.0,80.1,371.0,19.9
A21,N21,โรงพยาบาลภูมิพลอดุลยเดช,N21 โรงพยาบาลภูมิพลอดุลยเดช,2631.0,4,0,0,0,0,0,0,0,2,0,0,4,1,0,12.0,12.666666666666666,14.0,14.0,82.0,133.0,36.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21.0,21.0,21.0,4.65,1865.0,985.0,985.0,880.0,997.9,997.9,0.0,0.0,0.0,0.0,1865.0,100.0,0.0,0.0,0.0,0.0,1865.0,100.0,0.0,0.0,0.0,0.0,1865.0,100.0
A21,N22,พิพิธภัณฑ์กองทัพอากาศ,N22 พิพิธภัณฑ์กองทัพอากาศ,2976.0,5,0,0,0,0,0,0,0,2,0,0,4,0,0,18.0,21.25,0.0,0.0,126.0,161.5,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,21.0,21.0,21.0,5.19,1920.0,972.0,972.0,948.0,1016.9,1016.9,0.0,0.0,0.0,0.0,1920.0,100.0,0.0,0.0,150.0,7.8,1770.0,92.2,0.0,0.0,0.0,0.0,1920.0,100.0
A21,N23,แยก คปอ.,N23 แยก คปอ.,11503.0,5,3,0,0,1,0,0,0,1,1,2,7,0,0,12.0,18.75,0.0,0.0,18.0,167.0,15.0,15.0,0.0,0.0,120.0,120.0,52.0,93.5,0.0,0.0,0,0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,30.0,116.66666666666669,10,19.23,7.2,35.0,4.64,3306.0,1626.0,1626.0,1680.0,2304.9,1777.7,434.0,13.1,409.0,12.4,2463.0,74.5,1454.0,44.0,0.0,0.0,1852.0,56.0,434.0,13.1,409.0,12.4,2463.0,74.5
A21,N24,คูคต,N24 คูคต,16201.0,4,2,0,0,2,0,0,0,1,1,2,6,0,0,8.0,24.5,0.0,0.0,30.0,284.0,42.0,42.0,0.0,0.0,30.0,30.0,60.0,81.0,0.0,0.0,0,0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,8.0,21.0,14,10.24,3.0,21.0,3.13,2628.0,1333.0,1333.0,1295.0,7297.9,1426.6,0.0,0.0,686.0,26.1,1942.0,73.9,822.0,31.3,843.0,32.1,963.0,36.6,0.0,0.0,686.0,26.1,1942.0,73.9
A21,PK02,แคราย,PK02 แคราย,571.0,6,6,0,0,0,0,0,0,8,0,0,10,0,0,2.0,11.333333333333334,0.0,0.0,37.0,66.5,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,65.5,48,8.64,2.6,31.5,3.9,2704.0,1361.0,1361.0,1343.0,6017.4,1966.5,0.0,0.0,792.0,29.3,1782.0,65.9,871.0,32.2,1158.0,42.8,675.0,25.0,0.0,0.0,333.0,12.3,2371.0,87.7
A21,PK03,สนามบินน้ำ,PK03 สนามบินน้ำ,639.0,5,3,0,0,0,0,0,0,2,0,0,5,0,0,4.0,7.666666666666667,0.0,0.0,100.0,179.5,2.5,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,55,6.93,4.2,27.0,3.57,1757.0,929.0,929.0,828.0,7818.8,1340.9,229.0,13.0,464.0,26.4,519.0,29.5,651.0,37.1,963.0,54.8,143.0,8.1,229.0,13.0,950.0,54.1,578.0,32.9
A21,PK04,สามัคคี,PK04 สามัคคี,467.0,5,4,0,0,0,0,0,0,2,0,0,3,0,0,8.0,10.5,0.0,0.0,128.0,234.0,3.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,158.5,59,6.15,1.5,21.0,2.57,2229.0,1133.0,1133.0,1096.0,7502.1,1365.1,0.0,0.0,722.0,32.4,759.0,34.1,310.0,13.9,1470.0,65.9,449.0,20.1,0.0,0.0,1171.0,52.5,1058.0,47.5
A21,PK05,กรมชลประทาน,PK05 กรมชลประทาน,1085.0,5,1,0,0,0,0,0,0,2,0,0,5,0,0,3.0,6.5,0.0,0.0,48.0,50.5,38.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,18,9.0,3.6,21.0,3.11,2954.0,1481.0,1481.0,1473.0,3054.0,1612.9,0.0,0.0,415.0,14.0,1244.0,42.1,807.0,27.3,1277.0,43.2,870.0,29.5,0.0,0.0,1476.0,50.0,1478.0,50.0
A21,PK06,แยกปากเกร็ด,PK06 แยกปากเกร็ด,734.0,8,3,0,0,0,0,0,0,2,0,0,7,0,0,7.0,7.5,0.0,0.0,250.0,290.0,16.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,65,7.8,3.2,28.0,2.14,6637.0,3530.0,3298.0,3339.0,8354.3,4316.9,781.0,11.8,2238.0,33.7,3565.0,53.7,4483.0,67.5,1806.0,27.2,348.0,5.2,2000.0,30.1,2350.0,35.4,2287.0,34.5
A21,PK07,เลี่ยงเมืองปากเกร็ด,PK07 เลี่ยงเมืองปากเกร็ด,1903.0,5,3,0,0,1,0,0,0,2,0,0,7,0,0,1.2,11.4,0.0,0.0,11.0,26.5,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,43.5,39,7.99,3.0,28.0,2.75,3725.0,1932.0,1770.0,1955.0,5797.6,2203.2,345.0,9.3,2552.0,68.5,828.0,22.2,1467.0,39.4,2258.0,60.6,0.0,0.0,162.0,4.3,1772.0,47.6,1791.0,48.1
A21,PK08,แจ้งวัฒนะ-ปากเกร็ด 28,PK08 แจ้งวัฒนะ-ปากเกร็ด 28,4181.0,5,4,0,0,1,0,0,0,2,0,0,3,0,0,3.0,19.666666666666668,0.0,0.0,48.0,154.66666666666666,15.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,50.0,67.5,37,6.96,3.1,28.0,2.85,1932.0,978.0,978.0,954.0,6599.2,1141.4,606.0,31.4,1075.0,55.6,251.0,13.0,1429.0,74.0,503.0,26.0,0.0,0.0,0.0,0.0,1413.0,73.1,519.0,26.9
A21,PK09,ศรีรัช,PK09 ศรีรัช,1083.0,5,3,0,0,0,0,0,0,1,0,0,3,0,0,27.0,38.5,0.0,0.0,75.0,82.5,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,57,7.56,2.8,28.0,3.57,3835.0,2176.0,1909.0,1926.0,8156.6,2407.9,299.0,7.8,1796.0,46.8,1740.0,45.4,2004.0,52.3,936.0,24.4,895.0,23.3,28.0,0.7,2617.0,68.2,1190.0,31.0
A21,PK11,แจ้งวัฒนะ 14,PK11 แจ้งวัฒนะ 14,2534.0,4,7,0,0,0,0,0,0,3,0,0,3,0,0,8.0,15.666666666666666,0.0,0.0,18.0,31.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,53,7.17,2.5,28.0,2.36,2396.0,1422.0,1176.0,1220.0,7691.2,2043.5,228.0,9.5,332.0,13.9,1377.0,57.5,1151.0,48.0,1090.0,45.5,155.0,6.5,383.0,16.0,1603.0,66.9,410.0,17.1
A21,PK12,ศูนย์ราชการเฉลิมพระเกียรติ,PK12 ศูนย์ราชการเฉลิมพระเกียรติ,3624.0,8,2,0,0,0,0,0,0,2,0,0,3,0,0,1.0,13.666666666666666,0.0,0.0,2.4,87.1,0.5,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,145.0,11,15.24,5.1,31.5,2.75,3486.0,2178.0,1798.0,1688.0,2600.4,2335.6,0.0,0.0,0.0,0.0,2524.0,72.4,1249.0,35.8,1517.0,43.5,720.0,20.7,0.0,0.0,1824.0,52.3,1662.0,47.7
A21,PK13,โทรคมนาคมแห่งชาติ,PK13 โทรคมนาคมแห่งชาติ,1759.0,4,4,0,0,0,0,0,0,2,0,0,5,0,0,8.0,18.666666666666668,0.0,0.0,32.0,101.5,1.5,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,155.5,20,12.51,4.9,32.5,2.75,3702.0,2041.0,1614.0,2088.0,3569.2,2504.0,507.0,13.7,802.0,21.7,1645.0,44.4,1894.0,51.2,1201.0,32.4,607.0,16.4,453.0,12.2,1993.0,53.8,1256.0,33.9
A21,PK15,ราชภัฎพระนคร,PK15 ราชภัฎพระนคร,1688.0,5,4,0,0,0,0,0,0,2,0,0,2,0,0,1.0,4.5,0.0,0.0,63.0,104.0,20.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,57,7.01,1.8,28.0,2.92,2048.0,991.0,964.0,1084.0,6191.0,1193.4,0.0,0.0,678.0,33.1,1370.0,66.9,1327.0,64.8,603.0,29.4,118.0,5.8,0.0,0.0,1645.0,80.3,403.0,19.7
A21,PK17,รามอินทรา 3,PK17 รามอินทรา 3,1534.0,7,2,0,0,1,0,0,0,3,0,0,7,0,0,2.5,12.875,0.0,0.0,90.0,152.5,5.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,156.0,163.0,31,10.61,4.4,28.0,2.44,2532.0,1266.0,1099.0,1433.0,4261.6,1514.5,322.0,12.7,706.0,27.9,1504.0,59.4,1221.0,48.2,969.0,38.3,342.0,13.5,322.0,12.7,866.0,34.2,1344.0,53.1
A21,PK18,ลาดปลาเค้า,PK18 ลาดปลาเค้า,1435.0,4,5,2,0,0,0,0,0,2,0,0,6,0,0,5.0,18.75,0.0,0.0,15.0,90.0,5.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,47.5,50,8.1,4.0,24.0,2.17,3298.0,1529.0,1529.0,1769.0,7391.4,1695.0,500.0,15.2,974.0,29.5,1824.0,55.3,1480.0,44.9,1818.0,55.1,0.0,0.0,844.0,25.6,920.0,27.9,1534.0,46.5
A21,PK19,รามอินทรา กม.4,PK19 รามอินทรา กม.4,1212.0,4,4,0,0,0,0,0,0,2,0,0,9,0,0,3.0,13.5,0.0,0.0,6.0,194.25,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,207.33333333333337,85,5.94,3.1,28.0,3.3,1483.0,774.0,774.0,709.0,10199.1,976.0,0.0,0.0,931.0,62.8,552.0,37.2,931.0,62.8,552.0,37.2,0.0,0.0,0.0,0.0,1483.0,100.0,0.0,0.0
A21,PK20,มัยลาภ,PK20 มัยลาภ,964.0,5,2,0,0,0,0,0,0,3,0,0,9,0,0,8.0,21.75,0.0,0.0,45.0,177.25,3.5,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,186.0,57,6.95,4.0,28.0,3.03,1550.0,811.0,811.0,739.0,9349.4,1077.9,8.0,0.5,407.0,26.3,1135.0,73.2,1220.0,78.7,330.0,21.3,0.0,0.0,0.0,0.0,777.0,50.1,773.0,49.9
A21,PK21,วัชรพล,PK21 วัชรพล,959.0,3,1,0,0,0,0,0,0,2,0,0,6,0,0,2.0,14.5,0.0,0.0,57.0,60.5,35.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,44,8.46,2.8,31.5,4.29,4294.0,2120.0,2120.0,2174.0,8089.8,2374.1,0.0,0.0,1427.0,33.2,2665.0,62.1,2280.0,53.1,1719.0,40.0,295.0,6.9,0.0,0.0,1778.0,41.4,2516.0,58.6
A21,PK22,รามอินทรา กม.6,PK22 รามอินทรา กม.6,1418.0,9,5,0,0,0,0,0,1,4,0,0,11,0,0,1.0,9.25,0.0,0.0,47.0,218.75,16.0,67.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,186.75,73,7.27,4.0,28.0,2.69,2409.0,1384.0,1147.0,1262.0,10817.2,1736.6,112.0,4.6,1085.0,45.0,1212.0,50.3,1381.0,57.3,1028.0,42.7,0.0,0.0,112.0,4.6,2297.0,95.4,0.0,0.0
A21,PK23,คู้บอน,PK23 คู้บอน,1453.0,7,6,1,0,0,0,0,3,3,0,0,10,0,0,3.0,50.5,0.0,0.0,50.0,106.66666666666669,6.5,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,80.0,80.0,48,7.06,4.0,30.0,2.73,2429.0,1284.0,1284.0,1145.0,6762.8,1607.4,0.0,0.0,1042.0,42.9,1387.0,57.1,1422.0,58.5,1007.0,41.5,0.0,0.0,0.0,0.0,1954.0,80.4,475.0,19.6
A21,PK24,รามอินทรา กม.9,PK24 รามอินทรา กม.9,2015.0,6,1,0,0,0,0,0,0,4,0,0,9,0,0,4.0,10.75,0.0,0.0,45.0,178.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50,7.58,3.5,35.0,3.03,1537.0,763.0,722.0,815.0,9311.6,1056.3,0.0,0.0,530.0,34.5,1007.0,65.5,1346.0,87.6,150.0,9.8,41.0,2.7,41.0,2.7,1496.0,97.3,0.0,0.0
A21,PK25,วงแหวนรามอินทรา,PK25 วงแหวนรามอินทรา,3113.0,5,2,1,0,1,0,0,0,2,0,0,3,0,0,14.0,36.333333333333336,0.0,0.0,1.0,207.5,8.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,17,11.65,4.0,38.5,2.95,2430.0,1518.0,856.0,1574.0,3578.5,1646.0,0.0,0.0,662.0,27.2,1768.0,72.8,1295.0,53.3,775.0,31.9,360.0,14.8,0.0,0.0,1699.0,69.9,731.0,30.1
A21,PK26,นพรัตน์,PK26 นพรัตน์,761.0,6,3,0,0,0,0,0,0,3,0,0,5,0,0,7.0,8.625,0.0,0.0,45.0,154.75,1.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,59,7.84,3.2,28.0,2.87,2688.0,1363.0,1363.0,1325.0,7703.9,1498.1,0.0,0.0,917.0,34.1,1771.0,65.9,689.0,25.6,1551.0,57.7,448.0,16.7,0.0,0.0,2688.0,100.0,0.0,0.0
A21,PK27,บางชัน,PK27 บางชัน,713.0,8,4,0,0,0,0,0,0,3,0,0,10,0,0,0.5,7.0,0.0,0.0,37.0,154.5,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,222.0,37,9.36,2.5,28.0,3.03,2762.0,1390.0,1390.0,1372.0,5693.0,1672.9,42.0,1.5,458.0,16.6,2262.0,81.9,1063.0,38.5,1615.0,58.5,84.0,3.0,458.0,16.6,1293.0,46.8,1011.0,36.6
A21,PK28,เศรษฐบุตรบำเพ็ญ,PK28 เศรษฐบุตรบำเพ็ญ,862.0,8,4,0,0,0,0,0,0,2,0,0,8,0,0,4.0,19.25,0.0,0.0,90.0,125.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,111.33333333333331,49,8.14,2.6,28.0,3.51,2111.0,1061.0,1061.0,1050.0,6538.1,1299.5,137.0,6.5,277.0,13.1,1697.0,80.4,1902.0,90.1,94.0,4.5,115.0,5.4,137.0,6.5,1558.0,73.8,416.0,19.7
A21,PK29,ตลาดมีนบุรี,PK29 ตลาดมีนบุรี,3071.0,7,12,4,0,1,0,0,3,2,0,0,6,0,0,3.0,11.75,0.0,0.0,6.0,110.5,7.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.0,192.5,4.0,4.0,0.0,0.0,210.0,210.0,8.0,35.25,34,9.46,3.5,28.0,2.6,2108.0,1182.0,1076.0,1032.0,4941.4,1311.2,0.0,0.0,351.0,16.7,1757.0,83.3,576.0,27.3,1352.0,64.1,180.0,8.5,118.0,5.6,1023.0,48.5,967.0,45.9
A21,PK30,มีนบุรี,PK30 มีนบุรี,1811.0,3,2,0,0,0,0,0,1,1,1,1,5,0,0,35.0,35.0,0.0,0.0,340.0,340.0,5.5,5.5,0.0,0.0,70.0,70.0,90.0,90.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,396.0,97.0,97.0,39,7.59,1.5,35.0,4.96,2388.0,1224.0,1224.0,1164.0,4690.8,1391.9,0.0,0.0,891.0,37.3,1497.0,62.7,1839.0,77.0,482.0,20.2,67.0,2.8,178.0,7.5,228.0,9.5,1982.0,83.0
A21,PP01,คลองบางไผ่,PP01 คลองบางไผ่,6697.0,3,3,0,0,3,0,0,1,4,1,1,3,0,0,5.0,16.666666666666668,0.0,0.0,2.0,22.333333333333332,12.0,22.666666666666668,0.0,0.0,20.0,20.0,166.0,166.0,0.0,0.0,0,0,0.0,0.0,5.0,33.333333333333336,0.0,0.0,95.0,95.0,45.0,63.5,48,15.16,4.0,59.5,2.11,2559.0,1810.0,1716.0,843.0,5200.3,2068.9,537.0,21.0,858.0,33.5,1164.0,45.5,2059.0,80.5,90.0,3.5,410.0,16.0,707.0,27.6,1143.0,44.7,709.0,27.7
A21,PP02,ตลาดบางใหญ่,PP02 ตลาดบางใหญ่,5427.0,4,8,1,0,4,0,0,0,2,0,0,3,0,0,3.0,12.5,0.0,0.0,60.0,133.75,7.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,15.333333333333334,0.0,0.0,0.0,0.0,16.0,24.0,57,8.49,5.0,52.5,2.16,3840.0,2071.0,1916.0,1924.0,8843.1,2376.2,0.0,0.0,1724.0,44.9,2116.0,55.1,2872.0,74.8,658.0,17.1,310.0,8.1,1064.0,27.7,1556.0,40.5,1220.0,31.8
A21,PP03,สามแยกบางใหญ่,PP03 สามแยกบางใหญ่,1451.0,5,3,0,0,0,0,0,0,2,1,1,7,0,0,10.0,28.5,0.0,0.0,2.0,24.5,2.0,11.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,139.0,54,7.27,3.1,49.0,2.33,2260.0,1200.0,1200.0,1060.0,7456.6,1659.5,279.0,12.3,1981.0,87.7,0.0,0.0,1870.0,82.7,324.0,14.3,66.0,2.9,617.0,27.3,1515.0,67.0,128.0,5.7
A21,PP04,บางพลู,PP04 บางพลู,2194.0,5,3,0,0,1,0,0,0,4,0,0,5,0,0,4.0,9.666666666666666,0.0,0.0,100.0,102.0,2.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,136.0,142.0,20,10.75,3.0,42.0,2.37,3494.0,1859.0,1708.0,1786.0,3890.9,2128.4,1348.0,38.6,2146.0,61.4,0.0,0.0,3494.0,100.0,0.0,0.0,0.0,0.0,479.0,13.7,3015.0,86.3,0.0,0.0
