source,line_code,station_name,station,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,win_count,win_min_dist,win_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,entry
CUTI,BL08,บางอ้อ,MRT บางอ้อ,1,30.0,30.0,0,0.0,0.0,0,0.0,0.0,2,45.0,67.5,0,0.0,0.0,0,0.0,0.0,1,5.0,5.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4440.0
CUTI,BL37,บางแค,MRT บางแค,3,12.66381364,38.5350543,0,0.0,0.0,0,0.0,0.0,3,56.87250348,148.69837519333333,0,0.0,0.0,1,56.87250348,56.87250348,2,10.0,26.95695621,0,0.0,0.0,0,0,0,1,56.87250348,56.87250348,1,105.3778386,105.3778386,0,0.0,0.0,5160.0
CUTI,BL33,บางไผ่,MRT บางไผ่,3,12.16913519,29.799611009999996,0,0.0,0.0,1,240.1273279,240.1273279,2,11.49854197,26.702783824999997,0,0.0,0.0,0,0.0,0.0,2,17.31339795,44.788467245,0,0.0,0.0,0,0,0,0,0.0,0.0,1,240.1273279,240.1273279,0,0.0,0.0,2886.0
CUTI,BL20,พระราม 9,MRT พระราม 9,1,475.4520284,475.4520284,0,0.0,0.0,1,43.34500771,43.34500771,2,17.3240662,70.59836645,0,0.0,0.0,0,0.0,0.0,2,18.39296367,21.64287595,0,0.0,0.0,0,0,0,2,15.54099817,152.32780583500002,3,18.39296367,28.87691987,0,0.0,0.0,26515.0
CUTI,YL02,ภาวนา,MRT ภาวนา,3,3.0,7.666666666666667,0,0.0,0.0,0,0.0,0.0,2,30.0,44.0,0,0.0,0.0,0,0.0,0.0,2,74.0,97.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,998.0
CUTI,BL36,ภาษีเจริญ,MRT ภาษีเจริญ,3,6.650893519,28.16047986966667,0,0.0,0.0,1,47.06273172,47.06273172,2,31.02583725,34.15918754,0,0.0,0.0,0,0.0,0.0,2,60.0,133.57144060000002,0,0.0,0.0,0,0,0,0,0.0,0.0,2,6.880025954,18.952931602,0,0.0,0.0,8174.0
CUTI,YL06,มหาดไทย,MRT มหาดไทย,3,5.0,5.0,0,0.0,0.0,0,0.0,0.0,3,5.0,80.0,0,0.0,0.0,0,0.0,0.0,2,57.0,78.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1624.0
CUTI,BL16,รัชดาภิเษก,MRT รัชดาภิเษก,1,30.77090117,30.77090117,1,30.77090117,30.77090117,0,0.0,0.0,2,17.22048848,60.23680644,0,0.0,0.0,0,0.0,0.0,1,48.98909746,48.98909746,1,30.77090117,30.77090117,0,0,0,0,0.0,0.0,3,33.83854136,41.61898841000001,0,0.0,0.0,5646.0
CUTI,YL07,ลาดพร้าว 101,MRT ลาดพร้าว 101,4,2.0,9.75,0,0.0,0.0,0,0.0,0.0,2,25.0,49.0,0,0.0,0.0,1,73.0,73.0,3,24.0,49.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,73.0,73.0,2267.0
CUTI,YL04,ลาดพร้าว 71,MRT ลาดพร้าว 71,2,2.0,2.5,0,0.0,0.0,0,0.0,0.0,2,5.0,31.5,0,0.0,0.0,0,0.0,0.0,2,29.0,51.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1648.0
CUTI,YL05,ลาดพร้าว 83,MRT ลาดพร้าว 83,2,8.0,10.5,0,0.0,0.0,0,0.0,0.0,4,66.0,103.75,0,0.0,0.0,0,0.0,0.0,3,32.0,69.33333333333333,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2059.0
CUTI,BL25,ลุมพินี,MRT ลุมพินี,2,289.3310947,387.08454095,0,0.0,0.0,0,0.0,0.0,2,9.594103158,119.797051579,0,0.0,0.0,0,0.0,0.0,2,23.62897419,40.902281285,0,0.0,0.0,0,0,0,0,0.0,0.0,2,21.03561414,25.723540725,0,0.0,0.0,16497.0
CUTI,BL29,วัดมังกร,MRT วัดมังกร,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,165.4903335156726,197.7451667578363,0,0.0,0.0,0,0.0,0.0,2,17.63958127778928,49.418674072576046,0,0.0,0.0,0,0,0,1,400.0,400.0,1,3.0,3.0,0,0.0,0.0,11984.0
CUTI,YL10,ศรีกรีฑา,MRT ศรีกรีฑา,2,3.0,5.5,0,0.0,0.0,0,0.0,0.0,3,190.0,216.66666666666663,0,0.0,0.0,0,0.0,0.0,3,5.0,54.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1297.0
CUTI,YL20,ศรีด่าน,MRT ศรีด่าน,2,5.0,5.0,0,0.0,0.0,0,0.0,0.0,4,40.0,92.0,0,0.0,0.0,0,0.0,0.0,2,5.0,52.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1125.0
CUTI,YL14,ศรีนครินทร์ 38,MRT ศรีนครินทร์ 38,3,3.0,7.333333333333333,0,0.0,0.0,0,0.0,0.0,2,5.0,10.0,0,0.0,0.0,0,0.0,0.0,2,4.0,7.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,554.0
CUTI,YL13,ศรีนุช,MRT ศรีนุช,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,115.0,0,0.0,0.0,0,0.0,0.0,1,140.0,140.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1058.0
CUTI,YL18,ศรีลาซาล,MRT ศรีลาซาล,2,5.0,5.5,0,0.0,0.0,0,0.0,0.0,2,94.0,102.0,0,0.0,0.0,0,0.0,0.0,3,5.0,32.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1276.0
CUTI,YL16,ศรีอุดม,MRT ศรีอุดม,2,3.0,4.0,0,0.0,0.0,0,0.0,0.0,2,3.0,45.5,0,0.0,0.0,0,0.0,0.0,3,3.0,34.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1390.0
CUTI,YL21,ศรีเทพา,MRT ศรีเทพา,2,5.0,7.5,0,0.0,0.0,0,0.0,0.0,2,130.0,135.0,0,0.0,0.0,0,0.0,0.0,3,5.0,19.333333333333332,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1238.0
CUTI,YL17,ศรีเอี่ยม,MRT ศรีเอี่ยม,2,3.0,176.5,0,0.0,0.0,0,0.0,0.0,3,170.0,293.3333333333333,0,0.0,0.0,0,0.0,0.0,3,5.0,183.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1162.0
CUTI,YL19,ศรีแบริ่ง,MRT ศรีแบริ่ง,2,3.0,4.0,0,0.0,0.0,0,0.0,0.0,3,130.0,173.33333333333334,0,0.0,0.0,0,0.0,0.0,2,3.0,6.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,883.0
CUTI,BL23,ศูนย์ประชุมสิริกิติ์,MRT ศูนย์ประชุมสิริกิติ์,1,179.96229725000808,179.96229725000808,1,67.79643301854486,67.79643301854486,0,0.0,0.0,3,13.392944797151728,25.11361107461177,1,190.02034262089936,190.02034262089936,0,0.0,0.0,3,10.852562127582654,13.04174439421431,2,67.79643301854486,93.76824596789824,0,0,0,1,203.97696585098245,203.97696585098245,2,72.27020875738016,73.82791481076032,0,0.0,0.0,15479.0
