source,line_code,station_name,station,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,win_count,win_min_dist,win_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,entry,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,road_length_gt4m,sidewalk_length_road_gt4m,sidewalk_length_surface_neg1,sidewalk_length_surface_0,sidewalk_length_surface_1,sidewalk_length_shade_neg1,sidewalk_length_shade_0,sidewalk_length_shade_1,sidewalk_length_obstacle_neg1,sidewalk_length_obstacle_0,sidewalk_length_obstacle_1,barrier_pct_neg1,barrier_pct_0,barrier_pct_1,shade_pct_neg1,shade_pct_0,shade_pct_1,obs_pct_neg1,obs_pct_0,obs_pct_1
CUTI,A05,รามคำแหง,ARL รามคำแหง,1,25.24154442,25.24154442,0,0.0,0.0,0,0.0,0.0,1,120.0032327,120.0032327,0,0.0,0.0,1,130.0483989,130.0483989,1,49.96167056,49.96167056,1,199.9557588,199.9557588,0,0,0,0,0.0,0.0,0,0.0,0.0,1,530.0,530.0,7074.210526315789,65,5.52,2.1,10.0,1.76,10974.0,7330.0,10222.0,112.0,8050.0,2812.0,693.0,7070.0,3211.0,2570.0,6915.0,1489.0,1.0,73.4,25.6,6.3,64.4,29.3,23.4,63.0,13.6
CUTI,A02,ลาดกระบัง,ARL ลาดกระบัง,0,0.0,0.0,1,25.0,25.0,1,60.0,60.0,1,105.0,105.0,0,0.0,0.0,1,99.0,99.0,1,110.0,110.0,1,108.0,108.0,0,0,0,0,0.0,0.0,1,25.0,25.0,0,0.0,0.0,11388.578947368422,47,5.76,3.1,16.0,2.75,2579.0,6677.5,2071.0,69.0,475.0,2035.0,461.0,1046.0,1072.0,841.0,442.0,1296.0,2.7,18.4,78.9,17.9,40.6,41.6,32.6,17.1,50.3
CUTI,E01,ชิดลม,BTS ชิดลม,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,5.0,71.2802973025,2,80.0,165.0,0,0.0,0.0,3,25.48513275,95.06771086666669,0,0.0,0.0,0,0,0,1,170.0,170.0,1,90.0,90.0,0,0.0,0.0,27095.0,36,7.43,4.0,13.0,3.09,10784.0,5667.1,10158.0,0.0,4853.0,5931.0,1990.0,8794.0,0.0,0.0,4543.0,6241.0,0.0,45.0,55.0,18.5,81.5,0.0,0.0,42.1,57.9
CUTI,E17,ช้างเอราวัณ,BTS ช้างเอราวัณ,2,25.0,49.5,0,0.0,0.0,0,0.0,0.0,3,16.0,100.66666666666669,0,0.0,0.0,0,0.0,0.0,2,13.0,35.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5285.0,37,4.72,2.0,15.0,2.43,2653.0,2394.5,2353.0,0.0,0.0,2653.0,2653.0,0.0,0.0,0.0,0.0,2653.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
CUTI,E06,ทองหล่อ,BTS ทองหล่อ,2,8.0,10.0,0,0.0,0.0,0,0.0,0.0,2,10.0,27.5,2,8.0,9.0,0,0.0,0.0,3,30.0,50.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16109.0,18,5.69,4.0,14.0,2.39,4728.0,3367.6,3204.0,136.0,511.0,4081.0,365.0,4123.0,240.0,246.0,1592.0,2890.0,2.9,10.8,86.3,7.7,87.2,5.1,5.2,33.7,61.1
CUTI,E03,นานา,BTS นานา,3,5.0,20.0,0,0.0,0.0,0,0.0,0.0,3,30.0,48.333333333333336,3,5.0,231.66666666666663,0,0.0,0.0,4,30.0,68.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13573.0,23,5.87,4.0,10.0,2.42,11962.0,7243.8,11636.0,0.0,3887.0,8075.0,6297.0,5665.0,0.0,0.0,3613.0,8349.0,0.0,32.5,67.5,52.6,47.4,0.0,0.0,30.2,69.8
CUTI,E10,บางจาก,BTS บางจาก,5,3.0,43.8,0,0.0,0.0,0,0.0,0.0,2,30.0,35.0,0,0.0,0.0,0,0.0,0.0,3,54.0,64.66666666666667,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10182.0,46,5.14,3.0,15.0,1.96,2960.0,4687.2,2960.0,0.0,220.0,2740.0,2670.0,290.0,0.0,0.0,220.0,2740.0,0.0,7.4,92.6,90.2,9.8,0.0,0.0,7.4,92.6
CUTI,E13,บางนา,BTS บางนา,4,13.0,35.25,0,0.0,0.0,0,0.0,0.0,1,24.0,24.0,0,0.0,0.0,0,0.0,0.0,3,11.0,29.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10410.0,13,6.73,3.5,15.0,2.05,1570.0,1570.4,1570.0,0.0,110.0,1460.0,0.0,760.0,810.0,0.0,0.0,1570.0,0.0,7.0,93.0,0.0,48.4,51.6,0.0,0.0,100.0
CUTI,E19,ปากน้ำ,BTS ปากน้ำ,2,2.0,29.0,0,0.0,0.0,0,0.0,0.0,3,2.0,131.33333333333334,0,0.0,0.0,0,0.0,0.0,2,5.0,7.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3020.0,29,6.67,3.0,10.5,1.58,4180.0,5193.8,4180.0,0.0,430.0,3750.0,2010.0,1720.0,450.0,260.0,600.0,3320.0,0.0,10.3,89.7,48.1,41.1,10.8,6.2,14.4,79.4
CUTI,E11,ปุณณวิถี,BTS ปุณณวิถี,2,10.0,26.5,0,0.0,0.0,0,0.0,0.0,4,22.0,74.25,0,0.0,0.0,1,160.0,160.0,2,25.0,67.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12371.0,56,5.05,3.5,12.0,1.38,4916.0,6557.5,4916.0,0.0,1000.0,3916.0,816.0,4100.0,0.0,0.0,1000.0,3916.0,0.0,20.3,79.7,16.6,83.4,0.0,0.0,20.3,79.7
CUTI,E16,ปู่เจ้าสมิงพราย,BTS ปู่เจ้าสมิงพราย,2,20.0,22.5,0,0.0,0.0,0,0.0,0.0,2,27.0,44.0,0,0.0,0.0,0,0.0,0.0,2,16.0,20.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4398.0,28,4.75,3.0,14.0,1.85,2900.0,3929.0,2900.0,0.0,0.0,2900.0,900.0,2000.0,0.0,0.0,0.0,2900.0,0.0,0.0,100.0,31.0,69.0,0.0,0.0,0.0,100.0
CUTI,E08,พระโขนง,BTS พระโขนง,1,15.0,15.0,0,0.0,0.0,0,0.0,0.0,2,10.0,13.5,1,100.0,100.0,0,0.0,0.0,2,45.0,52.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12489.0,21,6.74,4.0,11.0,3.49,4218.0,4053.9,3866.0,0.0,0.0,4218.0,0.0,3368.0,850.0,0.0,1282.0,2936.0,0.0,0.0,100.0,0.0,79.8,20.2,0.0,30.4,69.6
CUTI,E05,พร้อมพงษ์,BTS พร้อมพงษ์,5,4.103138284,24.8550237648,0,0.0,0.0,0,0.0,0.0,3,11.17497744,29.92018853333333,0,0.0,0.0,0,0.0,0.0,3,15.24916232,93.30589142666668,0,0.0,0.0,0,0,0,0,0.0,0.0,2,52.60914723,74.229953435,0,0.0,0.0,32485.0,25,5.1,4.0,10.0,1.92,5384.0,4407.8,4270.0,0.0,0.0,5384.0,0.0,4784.0,600.0,0.0,2262.0,3122.0,0.0,0.0,100.0,0.0,88.9,11.1,0.0,42.0,58.0
CUTI,N01,ราชเทวี,BTS ราชเทวี,0,0.0,0.0,0,0.0,0.0,1,20.46444802,20.46444802,2,20.0,25.0,0,0.0,0.0,0,0.0,0.0,2,20.46444802,125.23222401,0,0.0,0.0,0,0,0,1,100.0,100.0,1,30.0,30.0,0,0.0,0.0,10730.0,17,8.0,4.0,20.0,2.96,6542.0,4749.6,6542.0,0.0,2244.0,4298.0,1352.0,3639.0,1551.0,484.0,2479.0,3579.0,0.0,34.3,65.7,20.7,55.6,23.7,7.4,37.9,54.7
CUTI,E20,ศรีนครินทร์,BTS ศรีนครินทร์,2,42.0,44.0,0,0.0,0.0,0,0.0,0.0,2,8.0,69.0,0,0.0,0.0,0,0.0,0.0,3,6.0,8.666666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3068.0,36,6.94,3.0,15.0,1.81,4153.0,7095.9,4033.0,0.0,830.0,3323.0,77.0,3376.0,700.0,420.0,640.0,3093.0,0.0,20.0,80.0,1.9,81.3,16.9,10.1,15.4,74.5
CUTI,W01,สนามกีฬาแห่งชาติ,BTS สนามกีฬาแห่งชาติ,1,17.29308408,17.29308408,0,0.0,0.0,0,0.0,0.0,2,33.46735196,43.838992045,1,21.54362012,21.54362012,0,0.0,0.0,2,17.96385566,211.82742673,0,0.0,0.0,0,0,0,3,2.66157673,59.43129039666667,3,2.66157673,87.55889333,0,0.0,0.0,14103.0,26,7.94,4.0,20.0,2.92,11559.0,5820.1,11559.0,0.0,4291.0,7268.0,4859.0,6468.0,232.0,0.0,4033.0,7526.0,0.0,37.1,62.9,42.0,56.0,2.0,0.0,34.9,65.1
CUTI,CEN,สยาม,BTS สยาม,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.0,61.0,0,0.0,0.0,0,0.0,0.0,4,5.0,13.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49819.0,22,7.73,3.0,12.0,2.55,4472.0,4804.8,4421.0,0.0,0.0,4472.0,3522.0,950.0,0.0,0.0,1221.0,3251.0,0.0,0.0,100.0,78.8,21.2,0.0,0.0,27.3,72.7
CUTI,N07,สะพานควาย,BTS สะพานควาย,1,35.0,35.0,0,0.0,0.0,0,0.0,0.0,4,10.0,35.5,1,300.0,300.0,0,0.0,0.0,3,25.0,160.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,1,58.0,58.0,0,0.0,0.0,8091.0,30,6.68,4.0,13.0,3.83,3464.0,3999.9,3464.0,0.0,101.0,3363.0,2070.0,1171.0,223.0,0.0,728.0,2736.0,0.0,2.9,97.1,59.8,33.8,6.4,0.0,21.0,79.0
CUTI,E22,สายลวด,BTS สายลวด,2,20.0,24.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,51.0,57.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1597.0,57,5.72,4.0,12.0,1.58,2006.0,8558.3,1913.0,93.0,220.0,1693.0,913.0,1093.0,0.0,0.0,693.0,1313.0,4.6,11.0,84.4,45.5,54.5,0.0,0.0,34.5,65.5
CUTI,E12,อุดมสุข,BTS อุดมสุข,4,14.0,47.75,0,0.0,0.0,0,0.0,0.0,3,5.0,29.33333333333333,0,0.0,0.0,0,0.0,0.0,2,7.0,27.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19960.0,42,4.67,3.0,12.0,2.7,3464.0,3966.3,3464.0,0.0,0.0,3464.0,884.0,2580.0,0.0,0.0,0.0,3464.0,0.0,0.0,100.0,25.5,74.5,0.0,0.0,0.0,100.0
CUTI,E09,อ่อนนุช,BTS อ่อนนุช,1,65.0,65.0,0,0.0,0.0,0,0.0,0.0,2,5.0,17.5,0,0.0,0.0,0,0.0,0.0,3,20.0,61.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27015.0,43,5.21,2.0,12.0,1.89,4756.0,5288.2,4520.0,0.0,2096.0,2660.0,4286.0,470.0,0.0,740.0,1960.0,2056.0,0.0,44.1,55.9,90.1,9.9,0.0,15.6,41.2,43.2
CUTI,E23,เคหะสมุทรปราการ,BTS เคหะสมุทรปราการ,3,5.0,45.333333333333336,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,61.0,61.0,3,120.0,306.6666666666667,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5940.0,34,4.88,3.0,15.0,1.62,2800.0,3943.9,2800.0,0.0,0.0,2800.0,0.0,2400.0,400.0,0.0,0.0,2800.0,0.0,0.0,100.0,0.0,85.7,14.3,0.0,0.0,100.0
CUTI,E02,เพลินจิต,BTS เพลินจิต,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,30.0,66.66666666666667,2,40.0,150.0,0,0.0,0.0,4,20.0,48.75,0,0.0,0.0,0,0,0,0,0.0,0.0,1,15.0,15.0,0,0.0,0.0,21327.0,28,6.61,4.0,10.0,2.63,11688.0,5812.1,10512.0,0.0,4140.0,7548.0,4895.0,6793.0,0.0,367.0,4760.0,6561.0,0.0,35.4,64.6,41.9,58.1,0.0,3.1,40.7,56.1
CUTI,E07,เอกมัย,BTS เอกมัย,2,7.0,18.5,0,0.0,0.0,0,0.0,0.0,4,115.0,140.0,2,7.0,18.5,0,0.0,0.0,3,10.0,36.66666666666666,1,68.0,68.0,0,0,0,0,0.0,0.0,3,103.0,124.0,0,0.0,0.0,15397.0,15,5.0,4.0,8.0,2.73,3162.0,3206.8,3162.0,0.0,400.0,2762.0,0.0,3162.0,0.0,0.0,2296.0,866.0,0.0,12.7,87.3,0.0,100.0,0.0,0.0,72.6,27.4
CUTI,E14,แบริ่ง,BTS แบริ่ง,4,3.0,31.75,0,0.0,0.0,0,0.0,0.0,2,37.0,38.0,0,0.0,0.0,1,240.0,240.0,3,10.0,53.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15054.0,29,5.44,4.0,11.0,1.91,4537.0,7133.2,4537.0,0.0,0.0,4537.0,4537.0,0.0,0.0,0.0,0.0,4537.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
CUTI,E21,แพรกษา,BTS แพรกษา,2,10.0,35.0,0,0.0,0.0,0,0.0,0.0,2,10.0,27.5,0,0.0,0.0,2,17.0,17.5,2,19.0,30.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6068.0,49,5.63,4.0,12.0,1.77,2800.0,8483.3,2800.0,0.0,0.0,2800.0,800.0,2000.0,0.0,0.0,800.0,2000.0,0.0,0.0,100.0,28.6,71.4,0.0,0.0,28.6,71.4
CUTI,E18,โรงเรียนนายเรือ,BTS โรงเรียนนายเรือ,2,23.0,23.5,0,0.0,0.0,0,0.0,0.0,3,160.0,190.0,0,0.0,0.0,0,0.0,0.0,1,25.0,25.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2266.0,29,4.26,2.5,12.0,2.2,2000.0,2175.6,2000.0,0.0,1000.0,1000.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0
CUTI,G3,คลองสาน,BTS คลองสาน,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,17.0,37.5,1,69.0,69.0,0,0.0,0.0,1,32.0,32.0,0,0.0,0.0,0,0,0,1,228.0,228.0,1,33.0,33.0,0,0.0,0.0,444.1818181818182,30,7.27,4.0,9.0,3.31,6026.0,4153.0,5648.0,0.0,636.0,5390.0,2919.0,3107.0,0.0,0.0,3259.0,2767.0,0.0,10.6,89.4,48.4,51.6,0.0,0.0,54.1,45.9
CUTI,S03,ช่องนนทรี,BTS ช่องนนทรี,3,4.0,10.666666666666666,0,0.0,0.0,0,0.0,0.0,2,49.0,52.5,1,53.0,53.0,0,0.0,0.0,3,22.0,46.333333333333336,0,0.0,0.0,0,0,0,1,485.0,485.0,3,6.0,33.333333333333336,0,0.0,0.0,21479.0,42,8.37,4.0,12.0,3.48,7645.0,7108.6,7645.0,0.0,1879.0,5766.0,2149.0,5113.0,383.0,0.0,1968.0,5677.0,0.0,24.6,75.4,28.1,66.9,5.0,0.0,25.7,74.3
CUTI,S10,ตลาดพลู,BTS ตลาดพลู,2,20.0,60.0,0,0.0,0.0,0,0.0,0.0,2,155.0,211.0,0,0.0,0.0,0,0.0,0.0,3,30.0,111.66666666666669,0,0.0,0.0,0,0,0,0,0.0,0.0,1,10.0,10.0,0,0.0,0.0,7403.0,31,5.24,3.0,12.0,2.73,4265.0,4815.5,4265.0,0.0,371.0,3894.0,1885.0,1630.0,750.0,0.0,141.0,4124.0,0.0,8.7,91.3,44.2,38.2,17.6,0.0,3.3,96.7
CUTI,S01,ราชดำริ,BTS ราชดำริ,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,37.0,39.5,2,60.0,255.0,0,0.0,0.0,2,52.0,94.5,0,0.0,0.0,0,0,0,1,458.0,458.0,1,87.0,87.0,0,0.0,0.0,3531.0,22,8.8,6.0,13.0,3.53,4818.0,4275.7,4818.0,0.0,140.0,4678.0,1561.0,1512.0,1745.0,0.0,131.0,4687.0,0.0,2.9,97.1,32.4,31.4,36.2,0.0,2.7,97.3
CUTI,S08,วงเวียนใหญ่,BTS วงเวียนใหญ่,4,7.0,9.25,0,0.0,0.0,2,5.0,37.5,4,40.0,101.5,0,0.0,0.0,0,0.0,0.0,4,30.0,68.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8824.0,34,6.67,2.5,12.0,2.94,3144.0,4068.3,3044.0,0.0,134.0,1125.0,338.0,201.0,720.0,0.0,1006.0,253.0,0.0,4.3,35.8,10.8,6.4,22.9,0.0,32.0,8.0
CUTI,S11,วุฒากาศ,BTS วุฒากาศ,3,10.0,32.0,0,0.0,0.0,1,57.0,57.0,1,171.0,171.0,0,0.0,0.0,0,0.0,0.0,2,10.0,30.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8848.0,38,4.95,3.0,15.0,2.84,3956.0,3003.7,3956.0,0.0,1150.0,2806.0,682.0,1344.0,1930.0,0.0,1438.0,2378.0,0.0,29.1,70.9,17.2,34.0,48.8,0.0,36.3,60.1
CUTI,N04,สนามเป้า,BTS สนามเป้า,2,10.0,60.0,0,0.0,0.0,0,0.0,0.0,3,10.0,25.0,0,0.0,0.0,0,0.0,0.0,1,110.0,110.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,34.0,34.0,0,0.0,0.0,4974.0,19,6.95,4.0,16.0,3.15,3729.0,2935.2,3119.0,0.0,0.0,3729.0,2409.0,989.0,331.0,0.0,296.0,3433.0,0.0,0.0,100.0,64.6,26.5,8.9,0.0,7.9,92.1
CUTI,S05,สุรศักดิ์,BTS สุรศักดิ์,1,10.0,10.0,0,0.0,0.0,0,0.0,0.0,2,44.0,62.5,2,40.0,67.0,0,0.0,0.0,4,6.0,12.5,0,0.0,0.0,0,0,0,0,0.0,0.0,2,23.0,36.0,0,0.0,0.0,10021.0,37,6.97,3.0,11.0,2.52,9237.0,7404.1,9153.0,0.0,1469.0,7768.0,4341.0,4564.0,332.0,0.0,2708.0,6529.0,0.0,15.9,84.1,47.0,49.4,3.6,0.0,29.3,70.7
CUTI,N05,อารีย์,BTS อารีย์,3,4.0,30.33333333333333,0,0.0,0.0,0,0.0,0.0,2,24.0,42.0,2,24.0,37.0,0,0.0,0.0,2,53.0,53.5,0,0.0,0.0,0,0,0,0,0.0,0.0,2,5.0,31.0,0,0.0,0.0,15947.0,23,6.13,4.0,7.5,2.66,6354.0,4778.8,6354.0,0.0,0.0,6354.0,2604.0,2961.0,789.0,0.0,143.0,6211.0,0.0,0.0,100.0,41.0,46.6,12.4,0.0,2.3,97.7
CUTI,G2,เจริญนคร,BTS เจริญนคร,2,36.0,168.0,0,0.0,0.0,0,0.0,0.0,2,90.0,145.0,2,311.0,330.5,0,0.0,0.0,2,180.0,201.5,0,0.0,0.0,0,0,0,0,0.0,0.0,1,469.0,469.0,0,0.0,0.0,4314.954545454545,36,6.92,4.0,9.0,3.41,7129.0,4343.7,6373.0,0.0,3260.0,3869.0,3154.0,3975.0,0.0,0.0,4334.0,2795.0,0.0,45.7,54.3,44.2,55.8,0.0,0.0,60.8,39.2
CUTI,S04,เซนต์หลุยส์,BTS เซนต์หลุยส์,2,15.0,16.0,0,0.0,0.0,0,0.0,0.0,3,1.0,86.0,2,214.0,259.5,0,0.0,0.0,3,14.0,39.66666666666666,0,0.0,0.0,0,0,0,1,14.0,14.0,0,0.0,0.0,0,0.0,0.0,7972.0,28,9.43,4.0,12.0,3.13,11534.0,5792.8,11534.0,0.0,5188.0,6346.0,2328.0,9062.0,144.0,0.0,5277.0,6257.0,0.0,45.0,55.0,20.2,78.6,1.2,0.0,45.8,54.2
CUTI,S09,โพธิ์นิมิตร,BTS โพธิ์นิมิตร,3,13.0,18.666666666666668,0,0.0,0.0,0,0.0,0.0,1,263.0,263.0,0,0.0,0.0,0,0.0,0.0,2,31.0,200.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,39.0,72.0,0,0.0,0.0,2602.0,24,4.73,2.5,6.5,2.52,1950.0,3636.5,1811.0,0.0,890.0,1060.0,86.0,1864.0,0.0,0.0,1785.0,165.0,0.0,45.6,54.4,4.4,95.6,0.0,0.0,91.5,8.5
CUTI,YL12,กลันตัน,MRT กลันตัน,2,5.0,7.5,0,0.0,0.0,0,0.0,0.0,2,5.0,7.5,0,0.0,0.0,0,0.0,0.0,1,6.0,6.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,657.0,11,6.23,3.5,12.0,2.7,1900.0,2771.7,1900.0,0.0,0.0,1900.0,950.0,950.0,0.0,0.0,0.0,1900.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0
CUTI,BL12,กำแพงเพชร,MRT กำแพงเพชร,0,0.0,0.0,0,0.0,0.0,1,700.0,700.0,3,35.0,118.33333333333331,0,0.0,0.0,0,0.0,0.0,3,10.0,18.33333333333333,0,0.0,0.0,0,0,0,2,100.0,400.0,1,130.0,130.0,0,0.0,0.0,3579.0,28,7.88,4.0,12.0,3.87,4179.0,4305.5,4179.0,0.0,101.0,4078.0,3573.0,363.0,243.0,0.0,61.0,4118.0,0.0,2.4,97.6,85.5,8.7,5.8,0.0,1.5,98.5
CUTI,BL24,คลองเตย,MRT คลองเตย,2,27.0,31.0,1,27.0,27.0,0,0.0,0.0,2,115.0,165.0,1,17.0,17.0,0,0.0,0.0,2,10.0,13.0,1,35.0,35.0,0,0,0,0,0.0,0.0,2,13.0,24.0,0,0.0,0.0,3064.0,28,7.98,4.0,18.0,3.62,1994.0,3054.6,1994.0,0.0,155.0,1839.0,1081.0,795.0,118.0,0.0,75.0,1919.0,0.0,7.8,92.2,54.2,39.9,5.9,0.0,3.8,96.2
CUTI,BL02,จรัญฯ13,MRT จรัญฯ13,2,10.32702314,19.52284806,0,0.0,0.0,0,0.0,0.0,2,7.654517157,9.5661346385,0,0.0,0.0,0,0.0,0.0,2,10.0,25.97549165,0,0.0,0.0,0,0,0,0,0.0,0.0,1,253.7903209,253.7903209,0,0.0,0.0,2973.0,8,5.75,4.0,7.5,1.94,4862.0,2439.2,4796.0,0.0,2055.0,2807.0,0.0,3960.0,902.0,0.0,2022.0,2840.0,0.0,42.3,57.7,0.0,81.4,18.6,0.0,41.6,58.4
CUTI,PK10,ทะเลสาบเมืองทองธานี,MRT ทะเลสาบเมืองทองธานี,3,9.0,27.33333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1281.0,22,8.0,6.0,12.0,1.38,1710.0,5645.9,1710.0,0.0,300.0,1110.0,1410.0,0.0,0.0,0.0,300.0,1110.0,0.0,17.5,64.9,82.5,0.0,0.0,0.0,17.5,64.9
CUTI,YL22,ทิพวัล,MRT ทิพวัล,2,5.0,32.0,0,0.0,0.0,0,0.0,0.0,4,59.0,174.75,0,0.0,0.0,0,0.0,0.0,2,5.0,12.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1179.0,52,4.02,3.0,9.0,1.88,2900.0,4006.1,2900.0,0.0,2450.0,450.0,900.0,2000.0,0.0,900.0,2000.0,0.0,0.0,84.5,15.5,31.0,69.0,0.0,31.0,69.0,0.0
CUTI,YL08,บางกะปิ,MRT บางกะปิ,3,5.0,80.0,0,0.0,0.0,0,0.0,0.0,4,10.0,33.25,0,0.0,0.0,1,200.0,200.0,3,3.0,144.33333333333334,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3820.0,45,5.43,3.5,12.0,1.49,2050.0,6218.3,2050.0,0.0,110.0,1940.0,1530.0,520.0,0.0,0.0,1060.0,990.0,0.0,5.4,94.6,74.6,25.4,0.0,0.0,51.7,48.3
CUTI,BL04,บางขุนนนท์,MRT บางขุนนนท์,4,10.0,27.75,0,0.0,0.0,0,0.0,0.0,2,40.0,75.0,0,0.0,0.0,0,0.0,0.0,3,10.0,143.33333333333334,0,0.0,0.0,0,0,0,0,0.0,0.0,1,170.0,170.0,0,0.0,0.0,4985.0,19,6.34,4.0,11.0,2.46,6482.0,3932.6,6240.0,0.0,3233.0,3249.0,2072.0,4410.0,0.0,0.0,3233.0,3249.0,0.0,49.9,50.1,32.0,68.0,0.0,0.0,49.9,50.1
CUTI,BL07,บางพลัด,MRT บางพลัด,3,10.0,186.66666666666663,0,0.0,0.0,0,0.0,0.0,2,25.0,117.5,0,0.0,0.0,0,0.0,0.0,3,180.0,230.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2521.0,28,5.46,4.0,6.5,3.04,1905.0,2771.9,1905.0,0.0,0.0,1905.0,1260.0,645.0,0.0,0.0,0.0,1905.0,0.0,0.0,100.0,66.1,33.9,0.0,0.0,0.0,100.0
CUTI,BL05,บางยี่ขัน,MRT บางยี่ขัน,1,30.0,30.0,0,0.0,0.0,0,0.0,0.0,2,50.0,50.0,0,0.0,0.0,0,0.0,0.0,2,15.0,82.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6399.0,27,5.46,4.0,7.0,3.67,2020.0,2492.3,2020.0,0.0,0.0,2020.0,1764.0,256.0,0.0,0.0,0.0,2020.0,0.0,0.0,100.0,87.3,12.7,0.0,0.0,0.0,100.0
CUTI,BL08,บางอ้อ,MRT บางอ้อ,1,30.0,30.0,0,0.0,0.0,0,0.0,0.0,2,45.0,67.5,0,0.0,0.0,0,0.0,0.0,1,5.0,5.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4440.0,23,5.39,4.0,7.5,3.17,1895.0,2476.8,1895.0,0.0,0.0,1895.0,1535.0,360.0,0.0,0.0,0.0,1895.0,0.0,0.0,100.0,81.0,19.0,0.0,0.0,0.0,100.0
