source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,n_zones_in_buffer,station_typology
CUTI,S09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),โพธิ์นิมิตร,BTS โพธิ์นิมิตร,2602.0,1,6,0,0,0,0,0,0,3,0,0,4,0,0,13.0,18.666666666666668,0.0,0.0,263.0,263.0,39.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,200.0,24,4.73,2.5,6.5,2.52,1950.0,1907.0,1907.0,43.0,3636.5,1804.7,0.0,0.0,890.0,45.6,1060.0,54.4,86.0,4.4,1864.0,95.6,0.0,0.0,0.0,0.0,1785.0,91.5,165.0,8.5,7810.857142857143,0.0,748.2857142857143,2912.5714285714284,1002.8571428571428,46.142857142857146,0.0,7,Local Station
CUTI,YL12,YL,รฟม.,BTS Group (EBM),กลันตัน,MRT กลันตัน,657.0,8,2,0,0,2,0,0,0,0,0,0,4,0,0,5.0,7.5,0.0,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,6.0,6.0,11,6.23,3.5,12.0,2.7,1900.0,1900.0,1900.0,0.0,2771.7,1884.7,0.0,0.0,0.0,0.0,1900.0,100.0,950.0,50.0,950.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,100.0,3685.75,1.0,319.5,3818.75,1391.5,0.75,0.0,4,Local Station
CUTI,BL12,BL,รฟม.,BEM,กำแพงเพชร,MRT กำแพงเพชร,3579.0,9,12,0,0,1,2,0,0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,35.0,118.33333333333331,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,700.0,700.0,100.0,400.0,0.0,0.0,10.0,18.33333333333333,28,7.88,4.0,12.0,3.87,4179.0,4179.0,4179.0,0.0,4305.5,4238.3,0.0,0.0,101.0,2.4,4078.0,97.6,3573.0,85.5,363.0,8.7,243.0,5.8,0.0,0.0,61.0,1.5,4118.0,98.5,5684.0,0.0,74.0,9126.666666666666,445.6666666666667,308.6666666666667,5774.5,6,Local Station
CUTI,BL24,BL,รฟม.,BEM,คลองเตย,MRT คลองเตย,3064.0,2,6,0,0,0,0,0,0,3,1,1,2,1,0,27.0,31.0,17.0,17.0,115.0,165.0,13.0,24.0,0.0,0.0,35.0,35.0,27.0,27.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,28,7.98,4.0,18.0,3.62,1994.0,1994.0,1994.0,0.0,3054.6,2147.8,0.0,0.0,155.0,7.8,1839.0,92.2,1081.0,54.2,795.0,39.9,118.0,5.9,0.0,0.0,75.0,3.8,1919.0,96.2,2137.3333333333335,0.0,470.3333333333333,3246.6666666666665,654.6666666666666,126.16666666666669,30000.0,6,Local Station
CUTI,BL02,BL,รฟม.,BEM,จรัญฯ13,MRT จรัญฯ13,2973.0,4,4,0,0,0,0,0,0,1,0,0,4,0,0,10.32702314,19.52284806,0.0,0.0,7.654517157,9.5661346385,253.7903209,253.7903209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.97549165,8,5.75,4.0,7.5,1.94,4862.0,2389.0,2389.0,2473.0,2439.2,2439.2,0.0,0.0,2055.0,42.3,2807.0,57.7,0.0,0.0,3960.0,81.4,902.0,18.6,0.0,0.0,2022.0,41.6,2840.0,58.4,10665.75,0.0,351.0,1637.5,2455.5,49.0,0.0,4,Local Station
CUTI,PK10,PK,รฟม.,BTS Group (NBM),ทะเลสาบเมืองทองธานี,MRT ทะเลสาบเมืองทองธานี,1281.0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,9.0,27.33333333333333,0.0,0.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8.0,6.0,12.0,1.38,1710.0,1410.0,1410.0,300.0,5645.9,1411.2,0.0,0.0,300.0,17.5,1110.0,64.9,1410.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,300.0,17.5,1110.0,64.9,12786.4,0.0,122.8,15503.6,8860.8,316.6,28000.0,5,Destination Gateway
CUTI,YL22,YL,รฟม.,BTS Group (EBM),ทิพวัล,MRT ทิพวัล,1179.0,8,9,0,0,0,0,0,0,3,0,0,4,0,0,5.0,32.0,0.0,0.0,59.0,174.75,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.5,52,4.02,3.0,9.0,1.88,2900.0,2450.0,2450.0,450.0,4006.1,2469.1,0.0,0.0,2450.0,84.5,450.0,15.5,900.0,31.0,2000.0,69.0,0.0,0.0,900.0,31.0,2000.0,69.0,0.0,0.0,9068.25,0.0,5872.5,3757.0,1917.25,0.0,0.0,4,Local Station
CUTI,YL08,YL,รฟม.,BTS Group (EBM),บางกะปิ,MRT บางกะปิ,3820.0,12,9,2,0,1,0,0,2,0,0,1,3,0,0,5.0,80.0,0.0,0.0,10.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,3.0,144.33333333333334,45,5.43,3.5,12.0,1.49,2050.0,2050.0,2050.0,0.0,6218.3,2053.8,0.0,0.0,110.0,5.4,1940.0,94.6,1530.0,74.6,520.0,25.4,0.0,0.0,0.0,0.0,1060.0,51.7,990.0,48.3,18139.5,0.0,168.25,14429.75,950.5,262.5,108926.5,4,Local Station
CUTI,BL04,BL,รฟม.,BEM,บางขุนนนท์,MRT บางขุนนนท์,4985.0,6,5,0,0,0,0,0,0,1,0,0,5,0,0,10.0,27.75,0.0,0.0,40.0,75.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,143.33333333333334,19,6.34,4.0,11.0,2.46,6482.0,3695.0,2723.0,3759.0,3932.6,3654.2,0.0,0.0,3233.0,49.9,3249.0,50.1,2072.0,32.0,4410.0,68.0,0.0,0.0,0.0,0.0,3233.0,49.9,3249.0,50.1,12494.57142857143,0.1428571428571428,234.8571428571429,3476.714285714286,1393.2857142857142,137.14285714285714,60184.57142857143,7,Local Station
CUTI,BL07,BL,รฟม.,BEM,บางพลัด,MRT บางพลัด,2521.0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,10.0,186.66666666666663,0.0,0.0,25.0,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,230.0,28,5.46,4.0,6.5,3.04,1905.0,1905.0,1905.0,0.0,2771.9,2052.7,0.0,0.0,0.0,0.0,1905.0,100.0,1260.0,66.1,645.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,100.0,7558.2,0.0,249.0,2717.2,2113.8,164.6,8352.2,5,Local Station
CUTI,BL05,BL,รฟม.,BEM,บางยี่ขัน,MRT บางยี่ขัน,6399.0,6,7,0,0,0,0,0,0,0,0,0,6,0,0,30.0,30.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,82.5,27,5.46,4.0,7.0,3.67,2020.0,2020.0,2020.0,0.0,2492.3,2076.9,0.0,0.0,0.0,0.0,2020.0,100.0,1764.0,87.3,256.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,100.0,12344.75,0.0,797.25,6220.75,2582.25,449.0,12775.0,4,Local Station
CUTI,BL08,BL,รฟม.,BEM,บางอ้อ,MRT บางอ้อ,4440.0,6,2,0,0,0,0,0,0,0,0,0,5,0,0,30.0,30.0,0.0,0.0,45.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,23,5.39,4.0,7.5,3.17,1895.0,1895.0,1895.0,0.0,2476.8,2022.2,0.0,0.0,0.0,0.0,1895.0,100.0,1535.0,81.0,360.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,100.0,5601.5,0.0,195.0,2987.0,689.0,71.25,0.0,4,Local Station
CUTI,BL37,BL,รฟม.,BEM,บางแค,MRT บางแค,5160.0,4,7,1,0,0,1,0,0,1,0,0,6,0,0,12.66381364,38.5350543,0.0,0.0,56.87250348,148.69837519333333,105.3778386,105.3778386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.87250348,56.87250348,0.0,0.0,56.87250348,56.87250348,0.0,0.0,10.0,26.95695621,14,5.89,4.0,10.0,3.27,2723.0,2306.0,2306.0,417.0,3366.5,2418.7,0.0,0.0,0.0,0.0,2723.0,100.0,0.0,0.0,2723.0,100.0,0.0,0.0,0.0,0.0,545.0,20.0,2178.0,80.0,10022.4,2.6,1074.6,2245.2,1192.2,20.6,6134.8,5,Local Station
CUTI,BL33,BL,รฟม.,BEM,บางไผ่,MRT บางไผ่,2886.0,5,4,0,0,1,0,0,0,1,0,0,5,0,0,12.16913519,29.799611010000003,0.0,0.0,11.49854197,26.702783825,240.1273279,240.1273279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,240.1273279,240.1273279,0.0,0.0,0.0,0.0,17.31339795,44.788467245,11,6.14,4.0,10.0,3.07,2215.0,2061.0,2061.0,154.0,2482.5,2151.4,0.0,0.0,0.0,0.0,2215.0,100.0,0.0,0.0,1907.0,86.1,308.0,13.9,0.0,0.0,0.0,0.0,2215.0,100.0,5508.5,0.0,1367.0,2281.5,1722.8333333333333,0.0,0.0,6,Local Station
CUTI,BL20,BL,รฟม.,BEM,พระราม 9,MRT พระราม 9,26515.0,6,10,0,0,1,2,0,0,7,0,0,1,0,0,475.4520284,475.4520284,0.0,0.0,17.3240662,70.59836645,18.39296367,28.87691987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,43.34500771,43.34500771,15.54099817,152.32780583500002,0.0,0.0,18.39296367,21.64287595,45,7.56,4.0,15.0,2.07,11757.0,5753.0,5753.0,6004.0,8073.4,6000.8,0.0,0.0,6429.0,54.7,5328.0,45.3,1625.0,13.8,8308.0,70.7,1824.0,15.5,0.0,0.0,6461.0,55.0,5296.0,45.0,6882.857142857143,0.0,681.0,12076.57142857143,306.57142857142856,338.42857142857144,49791.42857142857,7,Local Station
CUTI,YL02,YL,รฟม.,BTS Group (EBM),ภาวนา,MRT ภาวนา,998.0,4,4,0,1,0,0,0,0,1,0,0,4,0,0,3.0,7.666666666666667,0.0,0.0,30.0,44.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,97.0,56,4.75,3.5,10.5,2.0,2000.0,2000.0,2000.0,0.0,4606.8,2033.2,0.0,0.0,0.0,0.0,2000.0,100.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,10372.4,0.0,326.6,7649.6,556.0,111.8,0.0,5,Local Station
CUTI,BL36,BL,รฟม.,BEM,ภาษีเจริญ,MRT ภาษีเจริญ,8174.0,8,3,0,0,1,0,0,0,5,0,0,10,0,0,6.650893519,28.16047986966667,0.0,0.0,31.02583725,34.15918754,6.880025954,18.952931602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,47.06273172,47.06273172,0.0,0.0,0.0,0.0,60.0,133.57144060000002,10,5.5,4.0,8.0,3.9,2529.0,2201.0,2201.0,328.0,3175.2,2332.6,0.0,0.0,0.0,0.0,2529.0,100.0,0.0,0.0,2529.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,100.0,7477.833333333333,2.3333333333333335,1032.6666666666667,887.3333333333334,668.5,43.166666666666664,50000.0,6,Local Station
CUTI,YL06,YL,รฟม.,BTS Group (EBM),มหาดไทย,MRT มหาดไทย,1624.0,4,9,0,2,1,0,0,0,1,0,0,5,0,0,5.0,5.0,0.0,0.0,5.0,80.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,57.0,78.5,71,4.32,3.5,10.5,1.8,3000.0,2500.0,2500.0,500.0,4763.7,2514.7,0.0,0.0,0.0,0.0,3000.0,100.0,3000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,17848.5,0.0,665.5,5125.0,2812.0,31.5,0.0,2,Local Station
CUTI,BL16,BL,รฟม.,BEM,รัชดาภิเษก,MRT รัชดาภิเษก,5646.0,6,1,0,0,0,0,0,0,3,1,1,3,0,0,30.77090117,30.77090117,0.0,0.0,17.22048848,60.23680644,33.83854136,41.61898841000001,0.0,0.0,30.77090117,30.77090117,30.77090117,30.77090117,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98909746,48.98909746,12,6.96,4.5,10.0,2.64,3914.0,1910.0,1910.0,2004.0,3401.6,2004.7,0.0,0.0,2004.0,51.2,1910.0,48.8,469.0,12.0,3445.0,88.0,0.0,0.0,0.0,0.0,2243.0,57.3,1671.0,42.7,7643.714285714285,0.0,193.1428571428571,5696.428571428572,268.14285714285717,424.7142857142857,0.0,7,Local Station
CUTI,YL07,YL,รฟม.,BTS Group (EBM),ลาดพร้าว 101,MRT ลาดพร้าว 101,2267.0,8,9,2,2,0,0,0,0,1,0,0,7,0,0,2.0,9.75,0.0,0.0,25.0,49.0,37.0,37.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,49.66666666666666,72,4.56,3.5,9.0,2.01,4170.0,3670.0,3670.0,500.0,6952.9,3603.2,0.0,0.0,1000.0,24.0,3170.0,76.0,670.0,16.1,3500.0,83.9,0.0,0.0,0.0,0.0,1000.0,24.0,3170.0,76.0,20982.166666666668,0.0,474.5,8700.166666666666,2181.3333333333335,292.3333333333333,2500.0,6,Local Station
CUTI,YL04,YL,รฟม.,BTS Group (EBM),ลาดพร้าว 71,MRT ลาดพร้าว 71,1648.0,10,5,0,0,0,0,0,0,1,0,0,8,0,0,2.0,2.5,0.0,0.0,5.0,31.5,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,51.5,73,5.77,3.5,15.0,2.08,6790.0,6230.0,6230.0,560.0,8711.5,5668.9,500.0,7.4,550.0,8.1,5740.0,84.5,1400.0,20.6,2440.0,35.9,2950.0,43.4,0.0,0.0,1550.0,22.8,5240.0,77.2,11055.5,0.0,1258.75,4564.0,1071.25,0.0,55500.0,4,Local Station
CUTI,YL05,YL,รฟม.,BTS Group (EBM),ลาดพร้าว 83,MRT ลาดพร้าว 83,2059.0,8,10,0,0,0,0,0,0,2,0,0,12,0,0,8.0,10.5,0.0,0.0,66.0,103.75,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,69.33333333333333,56,4.28,3.0,9.0,2.7,2000.0,2000.0,2000.0,0.0,5077.8,1975.3,0.0,0.0,0.0,0.0,2000.0,100.0,0.0,0.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,14533.75,0.0,533.75,4845.25,1479.0,15.75,55500.0,4,Local Station
CUTI,BL25,BL,รฟม.,BEM,ลุมพินี,MRT ลุมพินี,16497.0,8,8,0,0,0,0,0,0,3,0,0,2,0,0,289.3310947,387.08454095,0.0,0.0,9.594103158,119.797051579,21.03561414,25.723540725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62897419,40.902281285,35,8.07,4.0,15.0,2.76,3597.0,3597.0,3597.0,0.0,4065.5,3634.8,0.0,0.0,100.0,2.8,3497.0,97.2,1254.0,34.9,1875.0,52.1,468.0,13.0,0.0,0.0,815.0,22.7,2782.0,77.3,1115.0,0.0,209.8571428571429,5705.857142857143,390.7142857142857,258.0,76785.71428571429,7,Local Station
CUTI,BL29,BL,รฟม.,BEM,วัดมังกร,MRT วัดมังกร,11984.0,13,7,0,0,0,2,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,165.4903335156726,197.7451667578363,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,17.63958127778928,49.418674072576046,48,6.81,4.0,13.5,1.65,20059.6,10144.8,10144.8,9914.8,9553.2,9381.8,0.0,0.0,1691.8,8.4,18367.8,91.6,0.0,0.0,16239.0,81.0,3820.6,19.0,331.9,1.7,10276.8,51.2,9450.9,47.1,5286.857142857143,0.0,112.0,9926.142857142857,713.5714285714286,313.0,0.0,7,Local Station
CUTI,YL10,YL,รฟม.,BTS Group (EBM),ศรีกรีฑา,MRT ศรีกรีฑา,1297.0,5,8,0,0,0,0,0,0,0,0,0,3,0,0,3.0,5.5,0.0,0.0,190.0,216.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.66666666666666,42,4.57,3.0,12.0,1.81,3993.0,3813.0,3813.0,180.0,4103.6,3360.0,0.0,0.0,1110.0,27.8,2883.0,72.2,1896.0,47.5,1447.0,36.2,650.0,16.3,0.0,0.0,650.0,16.3,3343.0,83.7,5381.714285714285,0.1428571428571428,464.57142857142856,3395.5714285714284,239.42857142857144,115.57142857142856,0.0,7,Local Station
CUTI,YL20,YL,รฟม.,BTS Group (EBM),ศรีด่าน,MRT ศรีด่าน,1125.0,7,8,0,0,0,0,0,0,2,0,0,3,0,0,5.0,5.0,0.0,0.0,40.0,92.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.5,63,4.48,3.0,9.0,1.69,2822.0,2472.0,2472.0,350.0,5552.9,2438.0,0.0,0.0,2040.0,72.3,782.0,27.7,1650.0,58.5,1131.0,40.1,41.0,1.5,0.0,0.0,1590.0,56.3,1232.0,43.7,9861.4,0.0,658.0,6252.6,544.8,163.8,0.0,5,Local Station
CUTI,YL14,YL,รฟม.,BTS Group (EBM),ศรีนครินทร์ 38,MRT ศรีนครินทร์ 38,554.0,5,2,0,0,0,0,0,0,0,0,0,4,0,0,3.0,7.333333333333333,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,33,5.25,3.0,12.0,2.63,2020.0,2020.0,2020.0,0.0,5254.9,2016.2,0.0,0.0,0.0,0.0,2020.0,100.0,0.0,0.0,2020.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,100.0,12478.666666666666,0.0,1331.6666666666667,5808.666666666667,3106.3333333333335,142.66666666666666,0.0,3,Local Station
CUTI,YL13,YL,รฟม.,BTS Group (EBM),ศรีนุช,MRT ศรีนุช,1058.0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,82,6.6,3.0,15.0,3.57,4204.0,3704.0,3704.0,500.0,11085.8,3287.0,0.0,0.0,520.0,12.4,3684.0,87.6,4014.0,95.5,190.0,4.5,0.0,0.0,0.0,0.0,1544.0,36.7,2660.0,63.3,14395.0,0.0,1518.0,4942.0,2247.5,51.5,0.0,2,Local Station
CUTI,YL18,YL,รฟม.,BTS Group (EBM),ศรีลาซาล,MRT ศรีลาซาล,1276.0,4,4,0,0,0,0,0,0,6,0,0,4,0,0,5.0,5.5,0.0,0.0,94.0,102.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,29,6.31,4.0,12.0,1.65,4022.0,3522.0,3522.0,500.0,5427.5,3563.0,0.0,0.0,1477.0,36.7,2545.0,63.3,1256.0,31.2,2586.0,64.3,180.0,4.5,200.0,5.0,927.0,23.0,2895.0,72.0,8870.0,0.75,3517.5,4443.0,2937.5,32.0,13463.5,4,Local Station
CUTI,YL16,YL,รฟม.,BTS Group (EBM),ศรีอุดม,MRT ศรีอุดม,1390.0,10,9,0,0,0,0,0,0,2,0,0,5,0,0,3.0,4.0,0.0,0.0,3.0,45.5,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.666666666666664,34,6.05,4.0,12.0,1.83,4270.0,3870.0,3870.0,400.0,8467.8,3510.5,0.0,0.0,190.0,4.4,4080.0,95.6,2250.0,52.7,1620.0,37.9,400.0,9.4,0.0,0.0,710.0,16.6,3560.0,83.4,7381.0,0.0,1120.5,6944.5,363.0,344.0,0.0,2,Local Station
CUTI,YL21,YL,รฟม.,BTS Group (EBM),ศรีเทพา,MRT ศรีเทพา,1238.0,4,13,0,0,0,0,0,0,2,0,0,4,0,0,5.0,7.5,0.0,0.0,130.0,135.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.33333333333333,41,5.85,3.5,12.0,2.1,2679.0,2679.0,2679.0,0.0,7683.6,2685.1,0.0,0.0,2613.0,97.5,66.0,2.5,1079.0,40.3,1600.0,59.7,0.0,0.0,0.0,0.0,2613.0,97.5,66.0,2.5,10698.5,0.0,925.5,4369.0,207.0,141.0,0.0,2,Local Station
CUTI,YL17,YL,รฟม.,BTS Group (EBM),ศรีเอี่ยม,MRT ศรีเอี่ยม,1162.0,6,5,1,0,0,0,0,0,2,1,0,2,0,0,3.0,176.5,0.0,0.0,170.0,293.3333333333333,10.0,60.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,183.0,29,7.86,4.0,25.5,2.2,3010.0,3010.0,3010.0,0.0,7821.0,3602.1,0.0,0.0,1400.0,46.5,1270.0,42.2,1540.0,51.2,1130.0,37.5,0.0,0.0,0.0,0.0,1270.0,42.2,1400.0,46.5,3772.4,0.0,1042.8,4832.4,480.0,254.6,0.0,5,Local Station
CUTI,YL19,YL,รฟม.,BTS Group (EBM),ศรีแบริ่ง,MRT ศรีแบริ่ง,883.0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,3.0,4.0,0.0,0.0,130.0,173.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.5,37,4.78,3.0,10.5,1.57,3380.0,3380.0,3380.0,0.0,4902.7,3405.4,2000.0,59.2,1380.0,40.8,0.0,0.0,2000.0,59.2,1380.0,40.8,0.0,0.0,690.0,20.4,2690.0,79.6,0.0,0.0,12346.25,0.0,3548.25,6094.25,3041.0,30.75,13463.5,4,Local Station
CUTI,BL23,BL,รฟม.,BEM,ศูนย์ประชุมสิริกิติ์,MRT ศูนย์ประชุมสิริกิติ์,15479.0,9,15,0,0,0,3,0,0,3,3,1,3,2,0,179.96229725000808,179.96229725000808,190.02034262089936,190.02034262089936,13.392944797151728,25.11361107461177,72.27020875738016,73.82791481076032,0.0,0.0,67.79643301854486,93.76824596789824,67.79643301854486,67.79643301854486,0.0,0.0,0,0,0.0,0.0,0.0,0.0,203.97696585098245,203.97696585098245,0.0,0.0,10.852562127582654,13.04174439421431,43,7.4,4.0,13.0,2.35,7788.0,5852.0,5852.0,1936.0,6002.0,5384.7,0.0,0.0,2699.0,34.7,5089.0,65.3,1084.0,13.9,5554.0,71.3,1150.0,14.8,158.0,2.0,2822.0,36.2,4808.0,61.7,4496.666666666667,0.0,266.0,4474.833333333333,891.3333333333334,633.5,30000.0,6,Destination Gateway
CUTI,BL19,BL,รฟม.,BEM,ศูนย์วัฒนธรรม,MRT ศูนย์วัฒนธรรม,17216.0,5,5,0,0,0,0,0,0,3,2,1,1,0,0,90.23603817,90.23603817,0.0,0.0,9.52622617,40.18589134,18.83239716,65.43870790333334,0.0,0.0,40.61977325,58.34595989,76.07214653,76.07214653,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03579454,49.615027297500006,15,6.7,4.0,10.0,2.59,3798.0,3075.0,3075.0,723.0,3535.9,3187.9,0.0,0.0,0.0,0.0,3798.0,100.0,0.0,0.0,985.0,25.9,2813.0,74.1,0.0,0.0,0.0,0.0,3798.0,100.0,8606.5,0.0,128.75,11782.5,729.75,238.0,47895.0,4,Local Station
